GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1600000US0613588,0613588,"Citrus Heights city, California",88576,7880
1600000US0614218,0614218,"Clovis city, California",92987,7419
1600000US0615044,0615044,"Compton city, California",100037,9928
1600000US0616000,0616000,"Concord city, California",124300,8089
1600000US0616350,0616350,"Corona city, California",156394,11341
1600000US0616532,0616532,"Costa Mesa city, California",114057,8421
1600000US0617918,0617918,"Daly City city, California",104752,7752
1600000US0619766,0619766,"Downey city, California",109920,11536
1600000US0620802,0620802,"East Los Angeles CDP, California",122506,11810
1600000US0621712,0621712,"El Cajon city, California",97964,7993
1600000US0622020,0622020,"Elk Grove city, California",138072,9718
1600000US0622230,0622230,"El Monte city, California",113308,9809
1600000US0622804,0622804,"Escondido city, California",128819,8744
1600000US0623182,0623182,"Fairfield city, California",111007,7979
1600000US0624477,0624477,"Florence-Graham CDP, California",68371,8119
1600000US0624638,0624638,"Folsom city, California",74795,5299
1600000US0624680,0624680,"Fontana city, California",193716,11369
1600000US0626000,0626000,"Fremont city, California",214957,10482
1600000US0627000,0627000,"Fresno city, California",476460,11446
1600000US0628000,0628000,"Fullerton city, California",126955,8303
1600000US0629000,0629000,"Garden Grove city, California",145923,13426
1600000US0630000,0630000,"Glendale city, California",200859,10101
1600000US0632548,0632548,"Hawthorne city, California",92321,9239
1600000US0633000,0633000,"Hayward city, California",129885,8203
1600000US0633182,0633182,"Hemet city, California",77001,7235
1600000US0633434,0633434,"Hesperia city, California",90312,8245
1600000US0636000,0636000,"Huntington Beach city, California",188056,10437
1600000US0636448,0636448,"Indio city, California",70791,7026
1600000US0636546,0636546,"Inglewood city, California",106581,9709
1600000US0636770,0636770,"Irvine city, California",205813,8408
1600000US0639496,0639496,"Lake Forest city, California",78130,8483
1600000US0639892,0639892,"Lakewood city, California",89289,7840
1600000US0640130,0640130,"Lancaster city, California",155902,11940
1600000US0641992,0641992,"Livermore city, California",79213,6366
1600000US0643000,0643000,"Long Beach city, California",458302,18630
1600000US0644000,0644000,"Los Angeles city, California",3806003,43027
1600000US0644574,0644574,"Lynwood city, California",69537,6745
1600000US0646898,0646898,"Merced city, California",73224,6075
1600000US0647766,0647766,"Milpitas city, California",66494,5593
1600000US0648256,0648256,"Mission Viejo city, California",92673,5823
1600000US0648354,0648354,"Modesto city, California",198456,10352
1600000US0649270,0649270,"Moreno Valley city, California",190990,11306
1600000US0649670,0649670,"Mountain View city, California",70000,5467
1600000US0650076,0650076,"Murrieta city, California",89885,7722
1600000US0650258,0650258,"Napa city, California",71664,4183
1600000US0651182,0651182,"Newport Beach city, California",89125,5726
1600000US0652526,0652526,"Norwalk city, California",112001,10988
1600000US0653000,0653000,"Oakland city, California",358829,13801
1600000US0653322,0653322,"Oceanside city, California",168814,9661
1600000US0653896,0653896,"Ontario city, California",156027,11593
1600000US0653980,0653980,"Orange city, California",142097,11764
1600000US0654652,0654652,"Oxnard city, California",167412,8354
1600000US0655156,0655156,"Palmdale city, California",132266,10047
1600000US0656000,0656000,"Pasadena city, California",136936,9751
1600000US0657792,0657792,"Pleasanton city, California",69348,5983
1600000US0658072,0658072,"Pomona city, California",142111,11043
1600000US0659451,0659451,"Rancho Cucamonga city, California",157777,12011
1600000US0659920,0659920,"Redding city, California",87130,5302
1600000US0659962,0659962,"Redlands city, California",73539,8059
1600000US0660018,0660018,"Redondo Beach city, California",70948,6838
1600000US0660102,0660102,"Redwood City city, California",69559,5891
1600000US0660466,0660466,"Rialto city, California",108969,9628
1600000US0660620,0660620,"Richmond city, California",97279,9020
1600000US0662000,0662000,"Riverside city, California",316154,14637
1600000US0662938,0662938,"Roseville city, California",114958,6578
1600000US0664000,0664000,"Sacramento city, California",451404,15995
1600000US0664224,0664224,"Salinas city, California",140499,8046
1600000US0665000,0665000,"San Bernardino city, California",203691,11585
1600000US0665042,0665042,"San Buenaventura (Ventura) city, California",105673,6800
1600000US0666000,0666000,"San Diego city, California",1276740,22810
1600000US0667000,0667000,"San Francisco city, California",764976,*****
1600000US0668000,0668000,"San Jose city, California",922389,16294
1600000US0668084,0668084,"San Leandro city, California",96186,9192
1600000US0668196,0668196,"San Marcos city, California",75217,7344
1600000US0668252,0668252,"San Mateo city, California",91461,5967
1600000US0669000,0669000,"Santa Ana city, California",327780,14085
1600000US0669070,0669070,"Santa Barbara city, California",89959,6453
1600000US0669084,0669084,"Santa Clara city, California",105591,6451
1600000US0669088,0669088,"Santa Clarita city, California",177740,13076
1600000US0669196,0669196,"Santa Maria city, California",86160,6581
1600000US0670000,0670000,"Santa Monica city, California",86857,6317
1600000US0670098,0670098,"Santa Rosa city, California",147516,8276
1600000US0672016,0672016,"Simi Valley city, California",127053,8047
1600000US0673080,0673080,"South Gate city, California",104031,8719
1600000US0675000,0675000,"Stockton city, California",295070,10999
1600000US0677000,0677000,"Sunnyvale city, California",135548,8627
1600000US0678120,0678120,"Temecula city, California",93743,8318
1600000US0678582,0678582,"Thousand Oaks city, California",128519,7821
1600000US0680000,0680000,"Torrance city, California",143628,8316
1600000US0680238,0680238,"Tracy city, California",82383,6540
1600000US0680812,0680812,"Turlock city, California",69330,6246
1600000US0680854,0680854,"Tustin city, California",63524,6624
1600000US0681204,0681204,"Union City city, California",73212,6373
1600000US0681344,0681344,"Upland city, California",78260,9002
1600000US0681554,0681554,"Vacaville city, California",93795,6076
1600000US0681666,0681666,"Vallejo city, California",106608,6297
1600000US0682590,0682590,"Victorville city, California",97534,9214
1600000US0682954,0682954,"Visalia city, California",115899,8732
1600000US0682996,0682996,"Vista city, California",97977,10065
1600000US0684200,0684200,"West Covina city, California",103154,8704
1600000US0684550,0684550,"Westminster city, California",91994,6606
1600000US0685292,0685292,"Whittier city, California",82755,8684
1600000US0686832,0686832,"Yorba Linda city, California",57550,4415
1600000US0803455,0803455,"Arvada city, Colorado",108506,5944
1600000US0804000,0804000,"Aurora city, Colorado",310413,8814
1600000US0807850,0807850,"Boulder city, Colorado",92569,4492
1600000US0812815,0812815,"Centennial city, Colorado",102175,4584
1600000US0816000,0816000,"Colorado Springs city, Colorado",389490,7523
1600000US0820000,0820000,"Denver city, Colorado",588349,*****
1600000US0827425,0827425,"Fort Collins city, Colorado",135717,6393
1600000US0832155,0832155,"Greeley city, Colorado",90005,6149
1600000US0836410,0836410,"Highlands Ranch CDP, Colorado",94418,5279
1600000US0843000,0843000,"Lakewood city, Colorado",137390,6099
1600000US0845970,0845970,"Longmont city, Colorado",87326,4683
1600000US0862000,0862000,"Pueblo city, Colorado",102390,4343
1600000US0877290,0877290,"Thornton city, Colorado",110594,7208
1600000US0883835,0883835,"Westminster city, Colorado",106520,7774
1600000US0908000,0908000,"Bridgeport city, Connecticut",130973,8854
1600000US0918430,0918430,"Danbury city, Connecticut",76657,6093
1600000US0937000,0937000,"Hartford city, Connecticut",117249,7222
1600000US0950370,0950370,"New Britain city, Connecticut",64115,5962
1600000US0952000,0952000,"New Haven city, Connecticut",123475,7396
1600000US0955990,0955990,"Norwalk city, Connecticut",81137,6575
1600000US0973000,0973000,"Stamford city, Connecticut",118200,7578
1600000US0980000,0980000,"Waterbury city, Connecticut",116502,7852
1600000US1077580,1077580,"Wilmington city, Delaware",69801,5021
1600000US1150000,1150000,"Washington city, District of Columbia",588292,*****
1600000US1207300,1207300,"Boca Raton city, Florida",88496,5544
1600000US1207875,1207875,"Boynton Beach city, Florida",66033,6978
1600000US1208150,1208150,"Brandon CDP, Florida",90470,6561
1600000US1210275,1210275,"Cape Coral city, Florida",149748,9087
1600000US1212875,1212875,"Clearwater city, Florida",107430,7673
1600000US1214400,1214400,"Coral Springs city, Florida",120808,8548
1600000US1216475,1216475,"Davie town, Florida",98018,7169
1600000US1216725,1216725,"Deerfield Beach city, Florida",77591,8175
1600000US1217200,1217200,"Deltona city, Florida",86602,7224
1600000US1224000,1224000,"Fort Lauderdale city, Florida",166776,11327
1600000US1225175,1225175,"Gainesville city, Florida",111223,5216
1600000US1230000,1230000,"Hialeah city, Florida",215692,11492
1600000US1232000,1232000,"Hollywood city, Florida",139258,8751
1600000US1235000,1235000,"Jacksonville city, Florida",808526,3845
1600000US1236100,1236100,"Kendall CDP, Florida",81139,7128
1600000US1238250,1238250,"Lakeland city, Florida",91947,6797
1600000US1239425,1239425,"Largo city, Florida",74909,6091
1600000US1239550,1239550,"Lauderhill city, Florida",67118,7393
1600000US1239925,1239925,"Lehigh Acres CDP, Florida",68925,5449
1600000US1243975,1243975,"Melbourne city, Florida",70150,4247
1600000US1245000,1245000,"Miami city, Florida",348827,14004
1600000US1245025,1245025,"Miami Beach city, Florida",75017,7225
1600000US1245060,1245060,"Miami Gardens city, Florida",112259,11758
1600000US1245975,1245975,"Miramar city, Florida",120144,10719
1600000US1253000,1253000,"Orlando city, Florida",223801,9832
1600000US1254000,1254000,"Palm Bay city, Florida",102153,7432
1600000US1254200,1254200,"Palm Coast city, Florida",71409,2877
1600000US1255775,1255775,"Pembroke Pines city, Florida",164839,11055
1600000US1257425,1257425,"Plantation city, Florida",87414,5987
1600000US1258050,1258050,"Pompano Beach city, Florida",103611,9301
1600000US1258715,1258715,"Port St. Lucie city, Florida",152384,5360
1600000US1263000,1263000,"St. Petersburg city, Florida",236605,8390
1600000US1268350,1268350,"Spring Hill CDP, Florida",96940,4586
1600000US1269700,1269700,"Sunrise city, Florida",84829,7803
1600000US1270600,1270600,"Tallahassee city, Florida",161929,4657
1600000US1271000,1271000,"Tampa city, Florida",334093,13036
1600000US1272145,1272145,"Town 'n' Country CDP, Florida",72830,7175
1600000US1276582,1276582,"Weston city, Florida",64781,6944
1600000US1276600,1276600,"West Palm Beach city, Florida",88525,6227
1600000US1301052,1301052,"Albany city, Georgia",75481,2417
1600000US1303440,1303440,"Athens-Clarke County unified government (balance), Georgia",112672,421
1600000US1304000,1304000,"Atlanta city, Georgia",432511,11089
1600000US1304204,1304204,"Augusta-Richmond County consolidated government (balance), Georgia",191615,2402
1600000US1319000,1319000,"Columbus city, Georgia",187046,*****
1600000US1349000,1349000,"Macon city, Georgia",91047,4583
1600000US1349756,1349756,"Marietta city, Georgia",59667,7401
1600000US1367284,1367284,"Roswell city, Georgia",109942,8300
1600000US1368516,1368516,"Sandy Springs city, Georgia",109321,8784
1600000US1369000,1369000,"Savannah city, Georgia",121779,6873
1600000US1517000,1517000,"Honolulu CDP, Hawaii",352725,11124
1600000US1608830,1608830,"Boise City city, Idaho",203548,7540
1600000US1656260,1656260,"Nampa city, Idaho",83219,5190
1600000US1702154,1702154,"Arlington Heights village, Illinois",79041,5310
1600000US1703012,1703012,"Aurora city, Illinois",185646,10466
1600000US1706613,1706613,"Bloomington city, Illinois",72974,3510
1600000US1707133,1707133,"Bolingbrook village, Illinois",69806,7021
1600000US1712385,1712385,"Champaign city, Illinois",76061,3967
1600000US1714000,1714000,"Chicago city, Illinois",2737996,31591
1600000US1714351,1714351,"Cicero town, Illinois",90642,9042
1600000US1718823,1718823,"Decatur city, Illinois",71602,2804
1600000US1723074,1723074,"Elgin city, Illinois",103607,8565
1600000US1724582,1724582,"Evanston city, Illinois",66600,4831
1600000US1738570,1738570,"Joliet city, Illinois",146219,8775
1600000US1751622,1751622,"Naperville city, Illinois",145757,7603
1600000US1757225,1757225,"Palatine village, Illinois",67020,5657
1600000US1759000,1759000,"Peoria city, Illinois",113824,3472
1600000US1765000,1765000,"Rockford city, Illinois",146371,5070
1600000US1768003,1768003,"Schaumburg village, Illinois",69269,6324
1600000US1770122,1770122,"Skokie village, Illinois",65993,6118
1600000US1772000,1772000,"Springfield city, Illinois",113916,3876
1600000US1779293,1779293,"Waukegan city, Illinois",85027,7387
1600000US1805860,1805860,"Bloomington city, Indiana",78380,2980
1600000US1822000,1822000,"Evansville city, Indiana",110211,3769
1600000US1823278,1823278,"Fishers town, Indiana",62870,4883
1600000US1825000,1825000,"Fort Wayne city, Indiana",250284,5240
1600000US1827000,1827000,"Gary city, Indiana",80661,6766
1600000US1831000,1831000,"Hammond city, Indiana",77735,6350
1600000US1836003,1836003,"Indianapolis city (balance), Indiana",793010,6889
1600000US1851876,1851876,"Muncie city, Indiana",62414,2996
1600000US1871000,1871000,"South Bend city, Indiana",97945,4933
1600000US1912000,1912000,"Cedar Rapids city, Iowa",128324,4129
1600000US1919000,1919000,"Davenport city, Iowa",99084,3753
1600000US1921000,1921000,"Des Moines city, Iowa",190976,6645
1600000US1938595,1938595,"Iowa City city, Iowa",67076,2958
1600000US1973335,1973335,"Sioux City city, Iowa",85236,1945
1600000US1982425,1982425,"Waterloo city, Iowa",63399,3510
1600000US2036000,2036000,"Kansas City city, Kansas",139866,3050
1600000US2038900,2038900,"Lawrence city, Kansas",89158,2677
1600000US2052575,2052575,"Olathe city, Kansas",118423,5651
1600000US2053775,2053775,"Overland Park city, Kansas",161909,6716
1600000US2071000,2071000,"Topeka city, Kansas",122630,2814
1600000US2079000,2079000,"Wichita city, Kansas",361016,6152
1600000US2146027,2146027,"Lexington-Fayette urban county, Kentucky",279044,*****
1600000US2148006,2148006,"Louisville/Jefferson County metro government (balance), Kentucky",561398,5932
1600000US2205000,2205000,"Baton Rouge city, Louisiana",231037,8445
1600000US2239475,2239475,"Kenner city, Louisiana",65897,6916
1600000US2240735,2240735,"Lafayette city, Louisiana",114495,5983
1600000US2241155,2241155,"Lake Charles city, Louisiana",69416,4709
1600000US2250115,2250115,"Metairie CDP, Louisiana",130060,8250
1600000US2255000,2255000,"New Orleans city, Louisiana",239124,*****
1600000US2270000,2270000,"Shreveport city, Louisiana",200031,4831
1600000US2404000,2404000,"Baltimore city, Maryland",637455,*****
1600000US2419125,2419125,"Columbia CDP, Maryland",93266,5064
1600000US2472450,2472450,"Silver Spring CDP, Maryland",74527,6295
1600000US2507000,2507000,"Boston city, Massachusetts",613117,8338
1600000US2509000,2509000,"Brockton city, Massachusetts",95157,6679
1600000US2511000,2511000,"Cambridge city, Massachusetts",95736,5881
1600000US2523000,2523000,"Fall River city, Massachusetts",86499,6272
1600000US2524960,2524960,"Framingham CDP, Massachusetts",64176,4942
1600000US2534550,2534550,"Lawrence city, Massachusetts",68915,5433
1600000US2537000,2537000,"Lowell city, Massachusetts",98663,7169
1600000US2537490,2537490,"Lynn city, Massachusetts",87605,7257
1600000US2545000,2545000,"New Bedford city, Massachusetts",91870,7166
1600000US2545560,2545560,"Newton city, Massachusetts",100129,6321
1600000US2555745,2555745,"Quincy city, Massachusetts",83597,6454
1600000US2562535,2562535,"Somerville city, Massachusetts",72097,6735
1600000US2567000,2567000,"Springfield city, Massachusetts",149455,6404
1600000US2582000,2582000,"Worcester city, Massachusetts",173599,10658
1600000US2603000,2603000,"Ann Arbor city, Michigan",116168,5154
1600000US2613110,2613110,"Canton CDP, Michigan",89353,6756
1600000US2616510,2616510,"Clinton CDP, Michigan",101765,7077
1600000US2621000,2621000,"Dearborn city, Michigan",100394,7176
1600000US2622000,2622000,"Detroit city, Michigan",808327,12146
1600000US2627440,2627440,"Farmington Hills city, Michigan",83117,5291
1600000US2629000,2629000,"Flint city, Michigan",104867,6016
1600000US2634000,2634000,"Grand Rapids city, Michigan",192252,6024
1600000US2642160,2642160,"Kalamazoo city, Michigan",68966,4019
1600000US2646000,2646000,"Lansing city, Michigan",118123,4281
1600000US2649000,2649000,"Livonia city, Michigan",102455,5268
1600000US2665440,2665440,"Pontiac city, Michigan",60372,5591
1600000US2669035,2669035,"Rochester Hills city, Michigan",73217,3979
1600000US2672818,2672818,"Shelby CDP, Michigan",73429,5038
1600000US2674900,2674900,"Southfield city, Michigan",73642,5654
1600000US2676460,2676460,"Sterling Heights city, Michigan",131584,6467
1600000US2680700,2680700,"Troy city, Michigan",85296,5538
1600000US2684000,2684000,"Warren city, Michigan",126000,6105
1600000US2684220,2684220,"Waterford CDP, Michigan",74277,4939
1600000US2685510,2685510,"West Bloomfield Township CDP, Michigan",69025,4891
1600000US2686000,2686000,"Westland city, Michigan",88313,6958
1600000US2688940,2688940,"Wyoming city, Michigan",74738,5725
1600000US2706616,2706616,"Bloomington city, Minnesota",82659,4869
1600000US2707966,2707966,"Brooklyn Park city, Minnesota",73466,6421
1600000US2717000,2717000,"Duluth city, Minnesota",84987,3278
1600000US2743000,2743000,"Minneapolis city, Minnesota",351184,9501
1600000US2751730,2751730,"Plymouth city, Minnesota",72078,4215
1600000US2754880,2754880,"Rochester city, Minnesota",96212,2869
1600000US2756896,2756896,"St. Cloud city, Minnesota",64555,3840
1600000US2758000,2758000,"St. Paul city, Minnesota",266258,7573
1600000US2829700,2829700,"Gulfport city, Mississippi",67264,6248
1600000US2836000,2836000,"Jackson city, Mississippi",178784,4357
1600000US2915670,2915670,"Columbia city, Missouri",92937,4259
1600000US2935000,2935000,"Independence city, Missouri",110741,7198
1600000US2938000,2938000,"Kansas City city, Missouri",437657,10489
1600000US2941348,2941348,"Lee's Summit city, Missouri",88745,6181
1600000US2954074,2954074,"O'Fallon city, Missouri",70625,4749
1600000US2964550,2964550,"St. Joseph city, Missouri",72101,2610
1600000US2965000,2965000,"St. Louis city, Missouri",350759,*****
1600000US2970000,2970000,"Springfield city, Missouri",157216,5153
1600000US3006550,3006550,"Billings city, Montana",96588,3537
1600000US3050200,3050200,"Missoula city, Montana",66231,3049
1600000US3128000,3128000,"Lincoln city, Nebraska",250693,2412
1600000US3137000,3137000,"Omaha city, Nebraska",374344,5685
1600000US3223770,3223770,"Enterprise CDP, Nevada",77500,7278
1600000US3231900,3231900,"Henderson city, Nevada",247160,11404
1600000US3240000,3240000,"Las Vegas city, Nevada",562582,20621
1600000US3251800,3251800,"North Las Vegas city, Nevada",206780,11635
1600000US3254600,3254600,"Paradise CDP, Nevada",194586,11198
1600000US3260600,3260600,"Reno city, Nevada",206869,7233
1600000US3268400,3268400,"Sparks city, Nevada",80394,6342
1600000US3268585,3268585,"Spring Valley CDP, Nevada",161132,9728
1600000US3271400,3271400,"Sunrise Manor CDP, Nevada",194580,12173
1600000US3345140,3345140,"Manchester city, New Hampshire",108354,5785
1600000US3350260,3350260,"Nashua city, New Hampshire",82613,5971
1600000US3410000,3410000,"Camden city, New Jersey",74507,5929
1600000US3413690,3413690,"Clifton city, New Jersey",83207,6769
1600000US3419390,3419390,"East Orange city, New Jersey",60575,5668
1600000US3420260,3420260,"Edison CDP, New Jersey",101833,6174
1600000US3421000,3421000,"Elizabeth city, New Jersey",130159,7866
1600000US3436000,3436000,"Jersey City city, New Jersey",222653,7335
1600000US3451000,3451000,"Newark city, New Jersey",270007,9717
1600000US3456550,3456550,"Passaic city, New Jersey",70059,8487
1600000US3457000,3457000,"Paterson city, New Jersey",135831,8717
1600000US3473110,3473110,"Toms River CDP, New Jersey",78091,4439
1600000US3474000,3474000,"Trenton city, New Jersey",78242,6341
1600000US3474630,3474630,"Union City city, New Jersey",67909,6400
1600000US3502000,3502000,"Albuquerque city, New Mexico",511893,7723
1600000US3539380,3539380,"Las Cruces city, New Mexico",92235,5565
1600000US3563460,3563460,"Rio Rancho city, New Mexico",77338,2868
1600000US3570500,3570500,"Santa Fe city, New Mexico",63977,4815
1600000US3601000,3601000,"Albany city, New York",91023,4408
1600000US3611000,3611000,"Buffalo city, New York",264292,8474
1600000US3615000,3615000,"Cheektowaga CDP, New York",75453,4780
1600000US3649121,3649121,"Mount Vernon city, New York",63806,5601
1600000US3650617,3650617,"New Rochelle city, New York",66811,6641
1600000US3651000,3651000,"New York city, New York",8274527,*****
1600000US3663000,3663000,"Rochester city, New York",204122,6233
1600000US3673000,3673000,"Syracuse city, New York",139600,5671
1600000US3684000,3684000,"Yonkers city, New York",196806,9360
1600000US3702140,3702140,"Asheville city, North Carolina",79046,5194
1600000US3710740,3710740,"Cary town, North Carolina",124269,8249
1600000US3712000,3712000,"Charlotte city, North Carolina",675229,8554
1600000US3719000,3719000,"Durham city, North Carolina",216279,3696
1600000US3722920,3722920,"Fayetteville city, North Carolina",170197,7339
1600000US3725580,3725580,"Gastonia city, North Carolina",65402,4917
1600000US3728000,3728000,"Greensboro city, North Carolina",246800,7586
1600000US3728080,3728080,"Greenville city, North Carolina",73449,4384
1600000US3731400,3731400,"High Point city, North Carolina",97606,6347
1600000US3734200,3734200,"Jacksonville city, North Carolina",71034,4264
1600000US3755000,3755000,"Raleigh city, North Carolina",354188,9215
1600000US3774440,3774440,"Wilmington city, North Carolina",99117,4216
1600000US3775000,3775000,"Winston-Salem city, North Carolina",212615,7116
1600000US3825700,3825700,"Fargo city, North Dakota",92565,3005
1600000US3901000,3901000,"Akron city, Ohio",196073,7141
1600000US3912000,3912000,"Canton city, Ohio",77710,4743
1600000US3915000,3915000,"Cincinnati city, Ohio",297304,9024
1600000US3916000,3916000,"Cleveland city, Ohio",395310,11006
1600000US3918000,3918000,"Columbus city, Ohio",732974,10032
1600000US3921000,3921000,"Dayton city, Ohio",146360,6238
1600000US3944856,3944856,"Lorain city, Ohio",65503,6284
1600000US3961000,3961000,"Parma city, Ohio",86701,4943
1600000US3977000,3977000,"Toledo city, Ohio",283851,6013
1600000US3988000,3988000,"Youngstown city, Ohio",65056,3943
1600000US4009050,4009050,"Broken Arrow city, Oklahoma",92256,5552
1600000US4023200,4023200,"Edmond city, Oklahoma",84486,5534
1600000US4041850,4041850,"Lawton city, Oklahoma",92773,2648
1600000US4052500,4052500,"Norman city, Oklahoma",107155,5104
1600000US4055000,4055000,"Oklahoma City city, Oklahoma",546930,9011
1600000US4075000,4075000,"Tulsa city, Oklahoma",389536,6854
1600000US4105350,4105350,"Beaverton city, Oregon",86291,6804
1600000US4105800,4105800,"Bend city, Oregon",73368,4212
1600000US4123850,4123850,"Eugene city, Oregon",153612,5688
1600000US4131250,4131250,"Gresham city, Oregon",98401,6871
1600000US4134100,4134100,"Hillsboro city, Oregon",85096,5485
1600000US4147000,4147000,"Medford city, Oregon",73804,5127
1600000US4159000,4159000,"Portland city, Oregon",550795,8670
1600000US4164900,4164900,"Salem city, Oregon",150039,8148
1600000US4202000,4202000,"Allentown city, Pennsylvania",108459,4748
1600000US4206088,4206088,"Bethlehem city, Pennsylvania",71562,5312
1600000US4224000,4224000,"Erie city, Pennsylvania",98507,4866
1600000US4260000,4260000,"Philadelphia city, Pennsylvania",1449634,*****
1600000US4261000,4261000,"Pittsburgh city, Pennsylvania",290918,9087
1600000US4263624,4263624,"Reading city, Pennsylvania",78446,3853
1600000US4269000,4269000,"Scranton city, Pennsylvania",74993,4245
1600000US4419180,4419180,"Cranston city, Rhode Island",88066,6236
1600000US4454640,4454640,"Pawtucket city, Rhode Island",70510,5957
1600000US4459000,4459000,"Providence city, Rhode Island",168846,8005
1600000US4474300,4474300,"Warwick city, Rhode Island",81787,4678
1600000US4513330,4513330,"Charleston city, South Carolina",114351,7440
1600000US4516000,4516000,"Columbia city, South Carolina",114654,6562
1600000US4550875,4550875,"North Charleston city, South Carolina",83422,6507
1600000US4659020,4659020,"Sioux Falls city, South Dakota",147932,3376
1600000US4714000,4714000,"Chattanooga city, Tennessee",161365,5340
1600000US4715160,4715160,"Clarksville city, Tennessee",119216,3782
1600000US4740000,4740000,"Knoxville city, Tennessee",183289,8123
1600000US4748000,4748000,"Memphis city, Tennessee",637425,9699
1600000US4751560,4751560,"Murfreesboro city, Tennessee",94574,6010
1600000US4752006,4752006,"Nashville-Davidson metropolitan government (balance), Tennessee",593332,3668
1600000US4801000,4801000,"Abilene city, Texas",114855,3355
1600000US4801924,4801924,"Allen city, Texas",77484,5594
1600000US4803000,4803000,"Amarillo city, Texas",190658,3509
1600000US4804000,4804000,"Arlington city, Texas",359365,12700
1600000US4804462,4804462,"Atascocita CDP, Texas",67656,7078
1600000US4805000,4805000,"Austin city, Texas",749659,11186
1600000US4806128,4806128,"Baytown city, Texas",66445,7138
1600000US4807000,4807000,"Beaumont city, Texas",108935,5034
1600000US4810768,4810768,"Brownsville city, Texas",189773,9285
1600000US4810912,4810912,"Bryan city, Texas",67314,5189
1600000US4813024,4813024,"Carrollton city, Texas",117978,8317
1600000US4815976,4815976,"College Station city, Texas",84388,4776
1600000US4817000,4817000,"Corpus Christi city, Texas",290010,4322
1600000US4819000,4819000,"Dallas city, Texas",1240044,19943
1600000US4819972,4819972,"Denton city, Texas",110855,7595
1600000US4822660,4822660,"Edinburg city, Texas",64882,7260
1600000US4824000,4824000,"El Paso city, Texas",605410,8671
1600000US4826232,4826232,"Flower Mound town, Texas",66004,5111
1600000US4827000,4827000,"Fort Worth city, Texas",650613,14629
1600000US4827684,4827684,"Frisco city, Texas",94595,7552
1600000US4829000,4829000,"Garland city, Texas",230429,12765
1600000US4830464,4830464,"Grand Prairie city, Texas",165080,10907
1600000US4835000,4835000,"Houston city, Texas",2046792,31161
1600000US4837000,4837000,"Irving city, Texas",198831,9548
1600000US4839148,4839148,"Killeen city, Texas",101828,5964
1600000US4841464,4841464,"Laredo city, Texas",219617,3660
1600000US4841980,4841980,"League City city, Texas",77190,5909
1600000US4842508,4842508,"Lewisville city, Texas",88200,8255
1600000US4843888,4843888,"Longview city, Texas",78627,4340
1600000US4845000,4845000,"Lubbock city, Texas",218189,4646
1600000US4845384,4845384,"McAllen city, Texas",123221,10071
