GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1600000US1077580,1077580,"Wilmington city, Delaware",71104,32
1600000US1150000,1150000,"Washington city, District of Columbia",693972,*****
1600000US1200410,1200410,"Alafaya CDP, Florida",88496,11283
1600000US1207300,1207300,"Boca Raton city, Florida",98153,33
1600000US1207875,1207875,"Boynton Beach city, Florida",77704,31
1600000US1208150,1208150,"Brandon CDP, Florida",121190,8687
1600000US1210275,1210275,"Cape Coral city, Florida",183356,42
1600000US1212875,1212875,"Clearwater city, Florida",115501,44
1600000US1214400,1214400,"Coral Springs city, Florida",133058,76
1600000US1216475,1216475,"Davie town, Florida",105146,35
1600000US1216525,1216525,"Daytona Beach city, Florida",68055,31
1600000US1216725,1216725,"Deerfield Beach city, Florida",80572,34
1600000US1217100,1217100,"Delray Beach city, Florida",68749,24
1600000US1217200,1217200,"Deltona city, Florida",90743,28
1600000US1224000,1224000,"Fort Lauderdale city, Florida",180071,35
1600000US1224125,1224125,"Fort Myers city, Florida",79941,35
1600000US1225175,1225175,"Gainesville city, Florida",132253,36
1600000US1230000,1230000,"Hialeah city, Florida",239682,47
1600000US1232000,1232000,"Hollywood city, Florida",153625,30
1600000US1232275,1232275,"Homestead city, Florida",69909,25
1600000US1235000,1235000,"Jacksonville city, Florida",892064,22
1600000US1236100,1236100,"Kendall CDP, Florida",73805,7636
1600000US1236950,1236950,"Kissimmee city, Florida",71103,23
1600000US1238250,1238250,"Lakeland city, Florida",108051,33
1600000US1239425,1239425,"Largo city, Florida",84768,54
1600000US1239550,1239550,"Lauderhill city, Florida",71976,41
1600000US1239925,1239925,"Lehigh Acres CDP, Florida",132618,7922
1600000US1243975,1243975,"Melbourne city, Florida",82003,44
1600000US1245000,1245000,"Miami city, Florida",463354,53
1600000US1245025,1245025,"Miami Beach city, Florida",92319,59
1600000US1245060,1245060,"Miami Gardens city, Florida",113743,44
1600000US1245975,1245975,"Miramar city, Florida",140323,37
1600000US1249675,1249675,"North Port city, Florida",66293,32
1600000US1253000,1253000,"Orlando city, Florida",280258,50
1600000US1254000,1254000,"Palm Bay city, Florida",111660,34
1600000US1254200,1254200,"Palm Coast city, Florida",88394,2910
1600000US1255775,1255775,"Pembroke Pines city, Florida",170703,44
1600000US1256825,1256825,"Pine Hills CDP, Florida",76847,8875
1600000US1257425,1257425,"Plantation city, Florida",93922,56
1600000US1257900,1257900,"Poinciana CDP, Florida",71694,10606
1600000US1258050,1258050,"Pompano Beach city, Florida",110464,44
1600000US1258350,1258350,"Port Charlotte CDP, Florida",65972,5147
1600000US1258715,1258715,"Port St. Lucie city, Florida",189331,54
1600000US1260950,1260950,"Riverview CDP, Florida",90538,9817
1600000US1263000,1263000,"St. Petersburg city, Florida",263252,38
1600000US1268350,1268350,"Spring Hill CDP, Florida",113508,4466
1600000US1269700,1269700,"Sunrise city, Florida",94313,53
1600000US1270600,1270600,"Tallahassee city, Florida",191039,45
1600000US1270675,1270675,"Tamarac city, Florida",65683,52
1600000US1271000,1271000,"Tampa city, Florida",385423,56
1600000US1271569,1271569,"The Hammocks CDP, Florida",68457,9056
1600000US1271625,1271625,"The Villages CDP, Florida",79620,3849
1600000US1272145,1272145,"Town 'n' Country CDP, Florida",89143,8831
1600000US1276582,1276582,"Weston city, Florida",70927,67
1600000US1276600,1276600,"West Palm Beach city, Florida",110219,40
1600000US1301052,1301052,"Albany city, Georgia",71593,3391
1600000US1301696,1301696,"Alpharetta city, Georgia",65774,88
1600000US1303440,1303440,"Athens-Clarke County unified government (balance), Georgia",125929,444
1600000US1304000,1304000,"Atlanta city, Georgia",486299,54
1600000US1304204,1304204,"Augusta-Richmond County consolidated government (balance), Georgia",195678,1775
1600000US1319000,1319000,"Columbus city, Georgia",194058,*****
1600000US1342425,1342425,"Johns Creek city, Georgia",84359,45
1600000US1349008,1349008,"Macon-Bibb County, Georgia",152646,154
1600000US1367284,1367284,"Roswell city, Georgia",94792,37
1600000US1368516,1368516,"Sandy Springs city, Georgia",106742,27
1600000US1369000,1369000,"Savannah city, Georgia",146449,32
1600000US1380508,1380508,"Warner Robins city, Georgia",75675,1218
1600000US1571550,1571550,"Urban Honolulu CDP, Hawaii",350388,46
1600000US1608830,1608830,"Boise City city, Idaho",226567,33
1600000US1652120,1652120,"Meridian city, Idaho",99938,46
1600000US1656260,1656260,"Nampa city, Idaho",93585,30
1600000US1702154,1702154,"Arlington Heights village, Illinois",75097,2944
1600000US1703012,1703012,"Aurora city, Illinois",202548,4701
1600000US1706613,1706613,"Bloomington city, Illinois",77941,37
1600000US1707133,1707133,"Bolingbrook village, Illinois",72155,3595
1600000US1712385,1712385,"Champaign city, Illinois",87426,34
1600000US1714000,1714000,"Chicago city, Illinois",2716462,62
1600000US1714351,1714351,"Cicero town, Illinois",82560,33
1600000US1718823,1718823,"Decatur city, Illinois",68645,2723
1600000US1723074,1723074,"Elgin city, Illinois",114459,4746
1600000US1724582,1724582,"Evanston city, Illinois",74752,29
1600000US1738570,1738570,"Joliet city, Illinois",147150,5867
1600000US1751622,1751622,"Naperville city, Illinois",148584,1644
1600000US1757225,1757225,"Palatine village, Illinois",68610,53
1600000US1759000,1759000,"Peoria city, Illinois",115637,2744
1600000US1765000,1765000,"Rockford city, Illinois",148287,2225
1600000US1768003,1768003,"Schaumburg village, Illinois",73118,1234
1600000US1770122,1770122,"Skokie village, Illinois",63984,34
1600000US1772000,1772000,"Springfield city, Illinois",114663,35
1600000US1779293,1779293,"Waukegan city, Illinois",88805,3709
1600000US1805860,1805860,"Bloomington city, Indiana",85551,2866
1600000US1810342,1810342,"Carmel city, Indiana",93148,1777
1600000US1822000,1822000,"Evansville city, Indiana",117940,2910
1600000US1823278,1823278,"Fishers city, Indiana",90907,2475
1600000US1825000,1825000,"Fort Wayne city, Indiana",254796,4214
1600000US1827000,1827000,"Gary city, Indiana",76430,3074
1600000US1831000,1831000,"Hammond city, Indiana",76627,43
1600000US1836003,1836003,"Indianapolis city (balance), Indiana",857386,4890
1600000US1840788,1840788,"Lafayette city, Indiana",71225,2763
1600000US1851876,1851876,"Muncie city, Indiana",68450,1521
1600000US1871000,1871000,"South Bend city, Indiana",96143,2398
1600000US1901855,1901855,"Ames city, Iowa",66500,20
1600000US1912000,1912000,"Cedar Rapids city, Iowa",132240,53
1600000US1919000,1919000,"Davenport city, Iowa",102314,31
1600000US1921000,1921000,"Des Moines city, Iowa",217508,216
1600000US1938595,1938595,"Iowa City city, Iowa",75788,38
1600000US1973335,1973335,"Sioux City city, Iowa",84034,2405
1600000US1982425,1982425,"Waterloo city, Iowa",67588,21
1600000US2036000,2036000,"Kansas City city, Kansas",155031,2237
1600000US2038900,2038900,"Lawrence city, Kansas",95000,3321
1600000US2052575,2052575,"Olathe city, Kansas",137500,109
1600000US2053775,2053775,"Overland Park city, Kansas",191263,69
1600000US2064500,2064500,"Shawnee city, Kansas",65505,36
1600000US2071000,2071000,"Topeka city, Kansas",126588,25
1600000US2079000,2079000,"Wichita city, Kansas",390599,53
1600000US2108902,2108902,"Bowling Green city, Kentucky",67067,22
1600000US2146027,2146027,"Lexington-Fayette urban county, Kentucky",321959,*****
1600000US2148006,2148006,"Louisville/Jefferson County metro government (balance), Kentucky",621337,71
1600000US2205000,2205000,"Baton Rouge city, Louisiana",225370,35
1600000US2208920,2208920,"Bossier City city, Louisiana",68564,40
1600000US2239475,2239475,"Kenner city, Louisiana",67464,53
1600000US2240735,2240735,"Lafayette city, Louisiana",126847,29
1600000US2241155,2241155,"Lake Charles city, Louisiana",77125,37
1600000US2250115,2250115,"Metairie CDP, Louisiana",146847,6987
1600000US2255000,2255000,"New Orleans city, Louisiana",393292,*****
1600000US2270000,2270000,"Shreveport city, Louisiana",191715,812
1600000US2360545,2360545,"Portland city, Maine",66878,26
1600000US2404000,2404000,"Baltimore city, Maryland",611648,*****
1600000US2407125,2407125,"Bethesda CDP, Maryland",68297,4732
1600000US2419125,2419125,"Columbia CDP, Maryland",103709,6275
1600000US2426000,2426000,"Ellicott City CDP, Maryland",76727,5543
1600000US2430325,2430325,"Frederick city, Maryland",71397,49
1600000US2431175,2431175,"Gaithersburg city, Maryland",68721,42
1600000US2432025,2432025,"Germantown CDP, Maryland",95711,8360
1600000US2432650,2432650,"Glen Burnie CDP, Maryland",70108,6782
1600000US2467675,2467675,"Rockville city, Maryland",68400,30
1600000US2472450,2472450,"Silver Spring CDP, Maryland",80265,7556
1600000US2481175,2481175,"Waldorf CDP, Maryland",69519,4698
1600000US2507000,2507000,"Boston city, Massachusetts",683015,2627
1600000US2509000,2509000,"Brockton city, Massachusetts",95664,38
1600000US2511000,2511000,"Cambridge city, Massachusetts",113631,30
1600000US2523000,2523000,"Fall River city, Massachusetts",89415,31
1600000US2524960,2524960,"Framingham CDP, Massachusetts",72045,52
1600000US2534550,2534550,"Lawrence city, Massachusetts",80183,50
1600000US2537000,2537000,"Lowell city, Massachusetts",111343,35
1600000US2537490,2537490,"Lynn city, Massachusetts",94064,35
1600000US2545000,2545000,"New Bedford city, Massachusetts",95110,41
1600000US2545560,2545560,"Newton city, Massachusetts",88989,30
1600000US2555745,2555745,"Quincy city, Massachusetts",94165,28
1600000US2562535,2562535,"Somerville city, Massachusetts",81361,28
1600000US2567000,2567000,"Springfield city, Massachusetts",154763,30
1600000US2582000,2582000,"Worcester city, Massachusetts",185685,44
1600000US2603000,2603000,"Ann Arbor city, Michigan",121461,64
1600000US2621000,2621000,"Dearborn city, Michigan",94497,33
1600000US2622000,2622000,"Detroit city, Michigan",673103,39
1600000US2627440,2627440,"Farmington Hills city, Michigan",81048,29
1600000US2629000,2629000,"Flint city, Michigan",96439,43
1600000US2634000,2634000,"Grand Rapids city, Michigan",198811,72
1600000US2642160,2642160,"Kalamazoo city, Michigan",75802,32
1600000US2646000,2646000,"Lansing city, Michigan",115451,1339
1600000US2649000,2649000,"Livonia city, Michigan",94108,26
1600000US2669035,2669035,"Rochester Hills city, Michigan",74198,35
1600000US2674900,2674900,"Southfield city, Michigan",73203,35
1600000US2676460,2676460,"Sterling Heights city, Michigan",132628,33
1600000US2680700,2680700,"Troy city, Michigan",83826,55
1600000US2684000,2684000,"Warren city, Michigan",135029,38
1600000US2686000,2686000,"Westland city, Michigan",81750,34
1600000US2688940,2688940,"Wyoming city, Michigan",75938,23
1600000US2706616,2706616,"Bloomington city, Minnesota",85863,30
1600000US2707966,2707966,"Brooklyn Park city, Minnesota",80573,43
1600000US2717000,2717000,"Duluth city, Minnesota",86048,63
1600000US2717288,2717288,"Eagan city, Minnesota",66623,26
1600000US2740166,2740166,"Maple Grove city, Minnesota",71069,27
1600000US2743000,2743000,"Minneapolis city, Minnesota",422326,38
1600000US2751730,2751730,"Plymouth city, Minnesota",78388,32
1600000US2754880,2754880,"Rochester city, Minnesota",115733,29
1600000US2756896,2756896,"St. Cloud city, Minnesota",65403,1792
1600000US2758000,2758000,"St. Paul city, Minnesota",306604,66
1600000US2771428,2771428,"Woodbury city, Minnesota",69755,23
1600000US2829700,2829700,"Gulfport city, Mississippi",71812,47
1600000US2836000,2836000,"Jackson city, Mississippi",167250,596
1600000US2915670,2915670,"Columbia city, Missouri",121720,21
1600000US2935000,2935000,"Independence city, Missouri",117308,33
1600000US2938000,2938000,"Kansas City city, Missouri",488825,90
1600000US2941348,2941348,"Lee's Summit city, Missouri",97101,532
1600000US2954074,2954074,"O'Fallon city, Missouri",87578,69
1600000US2964082,2964082,"St. Charles city, Missouri",70335,36
1600000US2964550,2964550,"St. Joseph city, Missouri",76643,1802
1600000US2965000,2965000,"St. Louis city, Missouri",308626,*****
1600000US2970000,2970000,"Springfield city, Missouri",167376,28
1600000US3006550,3006550,"Billings city, Montana",109642,27
1600000US3050200,3050200,"Missoula city, Montana",73338,22
1600000US3128000,3128000,"Lincoln city, Nebraska",284734,20
1600000US3137000,3137000,"Omaha city, Nebraska",466903,49
1600000US3223770,3223770,"Enterprise CDP, Nevada",168011,10609
1600000US3231900,3231900,"Henderson city, Nevada",302535,40
1600000US3240000,3240000,"Las Vegas city, Nevada",641708,135
1600000US3251800,3251800,"North Las Vegas city, Nevada",242949,90
1600000US3254600,3254600,"Paradise CDP, Nevada",235123,12394
1600000US3260600,3260600,"Reno city, Nevada",248860,45
1600000US3268400,3268400,"Sparks city, Nevada",100878,48
1600000US3268585,3268585,"Spring Valley CDP, Nevada",211280,11053
1600000US3271400,3271400,"Sunrise Manor CDP, Nevada",193055,10094
1600000US3345140,3345140,"Manchester city, New Hampshire",111194,25
1600000US3350260,3350260,"Nashua city, New Hampshire",88350,39
1600000US3403580,3403580,"Bayonne city, New Jersey",67178,38
1600000US3410000,3410000,"Camden city, New Jersey",74534,26
1600000US3413690,3413690,"Clifton city, New Jersey",86615,37
1600000US3419390,3419390,"East Orange city, New Jersey",65399,64
1600000US3421000,3421000,"Elizabeth city, New Jersey",130222,39
1600000US3436000,3436000,"Jersey City city, New Jersey",270750,39
1600000US3451000,3451000,"Newark city, New Jersey",285156,43
1600000US3456550,3456550,"Passaic city, New Jersey",71245,26
1600000US3457000,3457000,"Paterson city, New Jersey",148678,31
1600000US3473110,3473110,"Toms River CDP, New Jersey",89861,959
1600000US3474000,3474000,"Trenton city, New Jersey",84971,26
1600000US3474630,3474630,"Union City city, New Jersey",70409,77
1600000US3502000,3502000,"Albuquerque city, New Mexico",558558,60
1600000US3539380,3539380,"Las Cruces city, New Mexico",101706,34
1600000US3563460,3563460,"Rio Rancho city, New Mexico",96168,40
1600000US3570500,3570500,"Santa Fe city, New Mexico",83763,55
1600000US3601000,3601000,"Albany city, New York",98252,24
1600000US3608026,3608026,"Brentwood CDP, New York",66458,7357
1600000US3611000,3611000,"Buffalo city, New York",258592,82
1600000US3615000,3615000,"Cheektowaga CDP, New York",73232,2114
1600000US3649121,3649121,"Mount Vernon city, New York",68702,25
1600000US3650617,3650617,"New Rochelle city, New York",79956,44
1600000US3651000,3651000,"New York city, New York",8622698,*****
1600000US3663000,3663000,"Rochester city, New York",208049,34
1600000US3665508,3665508,"Schenectady city, New York",65626,18
1600000US3673000,3673000,"Syracuse city, New York",143398,29
1600000US3684000,3684000,"Yonkers city, New York",202008,51
1600000US3702140,3702140,"Asheville city, North Carolina",91916,51
1600000US3710740,3710740,"Cary town, North Carolina",166032,677
1600000US3712000,3712000,"Charlotte city, North Carolina",859052,70
1600000US3714100,3714100,"Concord city, North Carolina",92072,34
1600000US3719000,3719000,"Durham city, North Carolina",267932,266
1600000US3722920,3722920,"Fayetteville city, North Carolina",209913,88
1600000US3725580,3725580,"Gastonia city, North Carolina",76606,52
1600000US3728000,3728000,"Greensboro city, North Carolina",290201,79
1600000US3728080,3728080,"Greenville city, North Carolina",92171,53
1600000US3731400,3731400,"High Point city, North Carolina",111213,1811
1600000US3734200,3734200,"Jacksonville city, North Carolina",72448,21
1600000US3755000,3755000,"Raleigh city, North Carolina",464972,858
1600000US3774440,3774440,"Wilmington city, North Carolina",119048,32
1600000US3775000,3775000,"Winston-Salem city, North Carolina",244592,51
1600000US3807200,3807200,"Bismarck city, North Dakota",71574,2814
1600000US3825700,3825700,"Fargo city, North Dakota",123590,2474
1600000US3901000,3901000,"Akron city, Ohio",197849,31
1600000US3912000,3912000,"Canton city, Ohio",70893,63
1600000US3915000,3915000,"Cincinnati city, Ohio",301305,46
1600000US3916000,3916000,"Cleveland city, Ohio",385552,94
1600000US3918000,3918000,"Columbus city, Ohio",881901,2861
1600000US3921000,3921000,"Dayton city, Ohio",140379,41
1600000US3944856,3944856,"Lorain city, Ohio",63840,27
1600000US3961000,3961000,"Parma city, Ohio",79159,37
1600000US3977000,3977000,"Toledo city, Ohio",276494,32
1600000US3988000,3988000,"Youngstown city, Ohio",64585,35
1600000US4009050,4009050,"Broken Arrow city, Oklahoma",110468,1986
1600000US4023200,4023200,"Edmond city, Oklahoma",91936,50
1600000US4041850,4041850,"Lawton city, Oklahoma",93717,32
1600000US4052500,4052500,"Norman city, Oklahoma",122842,26
1600000US4055000,4055000,"Oklahoma City city, Oklahoma",643574,70
1600000US4075000,4075000,"Tulsa city, Oklahoma",402227,972
1600000US4105350,4105350,"Beaverton city, Oregon",97529,63
1600000US4105800,4105800,"Bend city, Oregon",94527,34
1600000US4123850,4123850,"Eugene city, Oregon",168909,44
1600000US4131250,4131250,"Gresham city, Oregon",111039,52
1600000US4134100,4134100,"Hillsboro city, Oregon",106903,43
1600000US4147000,4147000,"Medford city, Oregon",81777,25
