GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Agriculture, forestry, fishing and hunting, and mining:","Margin of Error; Agriculture, forestry, fishing and hunting, and mining:","Estimate; Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting","Margin of Error; Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting","Estimate; Agriculture, forestry, fishing and hunting, and mining: - Mining","Margin of Error; Agriculture, forestry, fishing and hunting, and mining: - Mining",Estimate; Construction,Margin of Error; Construction,Estimate; Manufacturing,Margin of Error; Manufacturing,Estimate; Wholesale trade,Margin of Error; Wholesale trade,Estimate; Retail trade,Margin of Error; Retail trade,"Estimate; Transportation and warehousing, and utilities:","Margin of Error; Transportation and warehousing, and utilities:","Estimate; Transportation and warehousing, and utilities: - Transportation and warehousing","Margin of Error; Transportation and warehousing, and utilities: - Transportation and warehousing","Estimate; Transportation and warehousing, and utilities: - Utilities","Margin of Error; Transportation and warehousing, and utilities: - Utilities",Estimate; Information,Margin of Error; Information,"Estimate; Finance and insurance, and real estate and rental and leasing:","Margin of Error; Finance and insurance, and real estate and rental and leasing:","Estimate; Finance and insurance, and real estate and rental and leasing: - Finance and insurance","Margin of Error; Finance and insurance, and real estate and rental and leasing: - Finance and insurance","Estimate; Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing","Margin of Error; Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing","Estimate; Professional, scientific, and management, and administrative and waste management services:","Margin of Error; Professional, scientific, and management, and administrative and waste management services:","Estimate; Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services","Margin of Error; Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services","Estimate; Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises","Margin of Error; Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises","Estimate; Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services","Margin of Error; Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services","Estimate; Educational services, and health care and social assistance:","Margin of Error; Educational services, and health care and social assistance:","Estimate; Educational services, and health care and social assistance: - Educational services","Margin of Error; Educational services, and health care and social assistance: - Educational services","Estimate; Educational services, and health care and social assistance: - Health care and social assistance","Margin of Error; Educational services, and health care and social assistance: - Health care and social assistance","Estimate; Arts, entertainment, and recreation, and accommodation and food services:","Margin of Error; Arts, entertainment, and recreation, and accommodation and food services:","Estimate; Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation","Margin of Error; Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation","Estimate; Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services","Margin of Error; Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services",Estimate; Other services except public administration,Margin of Error; Other services except public administration,Estimate; Public administration,Margin of Error; Public administration
1600000US0669000,0669000,"Santa Ana city, California",28368,2108,21809,10305,18750,11860,-,**,26036,3662,26089,2651,30457,4646,30359,3169,32400,15754,31813,7157,82222,26681,45040,22931,32174,9092,38775,5613,25042,4530,31461,3341,51769,16824,46530,2192,24569,3182,39989,3732,44656,10118,38544,7161,18436,1179,21010,11693,18349,1083,19183,3892,49133,22034
1600000US0669070,0669070,"Santa Barbara city, California",42859,3614,21741,39446,21741,39446,-,**,43673,10066,62397,15117,60183,45804,30034,10038,44540,19140,26971,32276,78080,63137,40758,7244,44640,11567,60300,16036,40211,30283,50893,21664,64294,18381,-,**,28108,2794,44214,11432,48531,11099,41535,13191,30651,6424,58411,43865,30293,7246,45214,50241,66415,18191
1600000US0669084,0669084,"Santa Clara city, California",62434,9709,-,**,-,**,-,**,44595,13301,87417,11063,62461,10237,45442,2836,55754,22253,55754,22253,-,**,83958,26303,35861,12380,35380,16772,37292,25952,81723,15178,90576,14796,-,**,22116,7926,56045,14998,55399,14705,56546,19779,40954,9841,"100,000+",***,35191,16431,30137,6994,72886,11329
1600000US0669088,0669088,"Santa Clarita city, California",52148,4179,14601,79119,14601,79119,-,**,60098,9285,54105,8097,52454,8806,30709,16407,61504,17521,55703,14238,92500,46746,67308,32414,63936,15561,62196,14955,74886,21333,46634,13109,60047,14969,-,**,21884,20652,51525,13767,54571,8014,42147,25647,26431,21043,11330,39959,33802,18670,32915,25616,72652,26995
1600000US0669196,0669196,"Santa Maria city, California",27565,3677,19270,1905,19074,1840,50798,20523,31938,6132,46943,15896,27140,12372,32019,4072,41556,34677,41556,34677,-,**,49746,46950,43052,25075,21827,39737,43761,1118,35211,10770,55311,14409,-,**,21458,9464,32806,8193,38750,8033,28313,3354,25110,10930,31688,29022,22898,13290,36295,11896,34619,48219
1600000US0670000,0670000,"Santa Monica city, California",62526,9717,-,**,-,**,-,**,"100,000+",***,85011,9295,80598,19243,41066,8290,41233,9243,41233,9243,-,**,72837,15938,90138,45618,97257,43260,63766,70250,86509,25369,96816,21616,-,**,35775,10699,50070,8606,50688,9316,46947,17928,38629,8903,45285,30982,30124,20568,37677,19946,76032,13345
1600000US0670098,0670098,"Santa Rosa city, California",45631,3413,35128,15223,35128,15223,-,**,51325,4190,35560,7077,44917,5695,31536,7942,49198,4874,47432,18199,83577,10102,47236,36540,51644,4455,56305,15062,50162,9417,55648,11794,79263,25409,-,**,23408,7673,49396,17014,60634,2192,42799,12801,36369,14253,29403,9896,40479,18091,22350,18473,70466,17730
1600000US0672016,0672016,"Simi Valley city, California",52312,4052,22055,159674,22055,159674,-,**,60225,25058,60573,8182,60674,23766,42139,3586,52023,7065,51060,1614,"100,000+",***,61604,16136,57271,7205,56479,5261,80999,38396,55779,10756,71625,24661,-,**,34276,22465,51222,2687,47457,16958,51242,2502,30427,5642,71697,14060,25995,8579,36218,17387,90282,21309
1600000US0673080,0673080,"South Gate city, California",26775,1755,-,**,-,**,-,**,26513,12315,26531,4486,31009,12370,26560,4051,36025,4736,35939,7770,-,**,29990,8998,35465,49214,39149,23546,10727,41329,28545,2843,27943,8637,-,**,28839,3069,29513,6685,15366,30323,30125,11112,20145,6381,16864,5928,20756,6746,25072,3862,47216,16999
1600000US0675000,0675000,"Stockton city, California",36941,2178,17412,1760,17412,1760,-,**,46994,8740,35225,4899,39475,4314,29945,6518,50125,10518,44495,9444,84788,39991,61107,5577,37362,6525,38351,10553,24475,23126,36201,11577,50855,20381,-,**,26754,6886,42820,3362,46470,7702,41065,4757,26542,11675,41731,33394,19055,9934,22886,3327,50468,8492
1600000US0677000,0677000,"Sunnyvale city, California",69783,12128,-,**,-,**,-,**,41921,24249,89645,7691,47980,24493,40601,4425,"100,000+",***,"100,000+",***,"100,000+",***,"100,000+",***,60825,12594,56437,46677,61773,37965,81690,12587,91147,13235,98317,38305,17457,32487,47993,6916,51769,14391,37616,12355,29063,11467,93522,43376,28100,10962,30511,12218,87639,21449
1600000US0678120,0678120,"Temecula city, California",51285,3425,-,**,-,**,-,**,61230,8961,70565,24144,60172,30898,44149,17384,61194,28988,65359,31270,51250,52655,47292,11623,53042,15090,54330,47014,52398,13152,65135,9981,68501,15000,-,**,46313,15752,50689,11554,50021,7899,54980,32507,18143,10945,31679,9640,14704,4091,40659,6467,79593,5391
1600000US0678582,0678582,"Thousand Oaks city, California",70910,6300,37167,21988,-,**,-,**,57007,11254,"100,000+",***,95724,52012,45795,9471,82309,72718,52333,80630,"100,000+",***,76549,6350,78122,18861,92347,26741,70009,39455,79303,20261,93612,14227,29437,83261,34328,14624,60294,4307,57024,7730,60827,6020,43948,9222,57083,29006,42693,16124,37403,14869,93103,15762
1600000US0680000,0680000,"Torrance city, California",56632,4623,-,**,-,**,-,**,52425,27933,64722,15006,50475,21463,26840,5411,48168,7054,46380,5340,54120,8037,50750,45392,56340,10858,60694,18298,51567,14344,70023,11433,72120,20400,-,**,60264,15794,57235,11306,65665,20480,54602,14767,40280,18482,41974,40330,32131,21635,42854,27843,89642,21079
1600000US0680238,0680238,"Tracy city, California",49569,5734,16497,24798,16497,24798,-,**,60422,15228,46308,18600,44160,16107,39466,6759,61064,10384,56963,12745,81884,35163,68944,18084,42389,21991,41507,17621,80367,64654,50783,13788,77860,10021,-,**,35938,18805,46050,6827,54242,18938,45073,7026,21875,5599,-,**,21875,5599,60549,28601,76179,26143
1600000US0680812,0680812,"Turlock city, California",41548,4244,50271,23103,50271,23103,-,**,39159,7829,45836,22504,37286,12788,39179,10710,50775,11060,50821,22026,50635,32269,60634,25726,52357,10719,52612,14061,52234,33199,25688,64298,25708,66459,-,**,16768,61948,38989,2608,50177,8440,37664,2542,35668,35386,41573,10810,14219,29690,26502,20698,71601,32350
1600000US0680854,0680854,"Tustin city, California",46202,6927,-,**,-,**,-,**,37184,14037,63642,18338,53106,12355,33257,4203,39135,7419,39135,7419,-,**,"100,000+",***,46530,26610,57024,17797,12368,26740,50370,26001,76272,18338,-,**,27768,11505,49950,33232,65909,77720,48950,28499,27201,21577,41548,21541,26444,18820,18833,6113,73380,14356
1600000US0681204,0681204,"Union City city, California",50249,6679,-,**,-,**,-,**,60792,31746,66509,17630,49300,74938,34853,10854,61293,3779,60960,7627,"100,000+",***,60773,47729,52415,15547,51771,12642,95907,82663,48619,20586,69717,16941,59080,52576,36697,23358,47005,5600,48242,12944,45226,7826,28942,11636,-,**,28942,11636,22215,16371,72756,23463
1600000US0681344,0681344,"Upland city, California",42970,4426,-,**,-,**,-,**,60176,26168,38090,13616,29061,42363,32181,12259,46701,7673,46450,7260,-,**,42999,6029,71479,24088,61293,13590,89188,10760,50830,15527,51030,14872,-,**,36841,45868,44073,4938,45866,14667,42509,22431,37307,11470,55157,18818,35762,4865,21921,15182,56898,23121
1600000US0681554,0681554,"Vacaville city, California",51765,3920,"100,000+",***,"100,000+",***,-,**,51939,13686,49131,16345,45143,25489,40586,12411,71645,20256,71058,24572,73558,38456,55371,35081,41924,7753,41526,12916,43925,14940,50133,9814,44677,15467,-,**,62358,33900,61027,12070,61670,16696,56887,26401,35112,18361,-,**,28750,14615,42383,29845,80780,20851
1600000US0681666,0681666,"Vallejo city, California",49751,3323,66094,54530,65035,78625,-,**,45939,7762,52500,8586,70156,23613,50120,16838,50899,8751,48021,9568,80250,56094,53558,39297,49776,3834,51300,8401,48678,7482,61825,12849,66921,21184,-,**,36790,16014,45717,9997,50509,9349,41257,8409,36299,14264,41943,6479,27217,14136,42556,19895,56886,49460
1600000US0682590,0682590,"Victorville city, California",37166,7445,51664,71091,-,**,"100,000+",***,46788,26010,30019,26383,19697,45981,32274,9721,47336,14184,44720,11834,56411,6996,35441,31409,31989,12986,32339,18115,31750,51738,22374,28656,50176,11341,-,**,20719,4673,37080,16893,41915,19811,34759,21960,21853,11393,-,**,21853,11393,17313,40158,60450,9654
1600000US0682954,0682954,"Visalia city, California",41573,3662,16978,26341,16978,26341,-,**,47807,9011,33630,5079,36013,12702,34964,5958,50470,4767,49385,3518,67934,38697,31648,87647,36058,9402,40788,6562,28783,14354,50039,12577,54317,41649,-,**,35829,25218,49903,9336,51098,12464,49459,20261,19262,3744,36830,18961,18434,4694,40710,109974,70528,8012
1600000US0682996,0682996,"Vista city, California",34617,2798,26976,73140,26976,73140,-,**,36225,5404,27591,4660,30655,20984,29580,7466,44324,24773,44128,20103,-,**,63629,51106,48636,7906,48339,17523,48757,33404,37448,13728,70283,19471,-,**,25660,7620,37500,10241,51956,25271,33946,3756,23619,7537,33465,22017,22136,6429,25078,14705,41681,8810
1600000US0684200,0684200,"West Covina city, California",40802,2820,-,**,-,**,-,**,41173,17074,40404,7316,46770,27126,40555,6808,50788,2627,49251,8352,51473,5375,35441,24502,34561,9414,35357,23692,34313,23572,48471,19552,64947,13197,-,**,31749,23183,41140,4943,45800,9299,37384,7499,21129,5750,17931,18184,21614,5800,51593,36318,60030,18931
1600000US0684550,0684550,"Westminster city, California",36035,2548,-,**,-,**,-,**,35270,8159,30917,3254,48404,84771,41000,15749,41004,13262,41004,13262,-,**,48023,23037,39213,12680,39082,18560,39375,21064,35656,9502,41407,12097,-,**,20346,8475,42113,5867,41107,8431,42802,10868,22369,18053,20789,16420,30884,14870,26290,4973,42385,9781
1600000US0685292,0685292,"Whittier city, California",44721,3120,-,**,-,**,-,**,40320,30980,43786,8334,44238,17776,35383,12502,40237,10019,36857,11521,"100,000+",***,60019,19214,51241,12432,66558,21009,49836,17071,62058,8465,63071,9765,-,**,37867,61572,50594,12551,47339,25084,51032,13902,26934,30457,26689,20056,45525,63585,34077,18106,54838,23095
1600000US0686832,0686832,"Yorba Linda city, California",70473,8679,-,**,-,**,-,**,75996,27845,84335,20615,66748,68840,42828,6593,61134,31435,45091,23744,"100,000+",***,55885,57426,66223,51351,92413,50310,37885,3649,65739,27257,75009,35165,-,**,59840,42890,73948,8283,72970,7390,78672,21179,80745,40819,96174,52217,38941,63561,37223,4077,74583,28289
1600000US0803455,0803455,"Arvada city, Colorado",45924,1892,41291,8809,65196,88892,-,**,47035,9715,51109,10427,62160,20485,34798,13012,49580,12548,47295,12443,56535,10280,74712,13143,47066,4493,45852,1882,52432,43972,54031,12059,61875,6421,-,**,31196,8343,40406,4561,52750,6421,34399,3706,31420,13862,37664,20570,27390,15896,31250,23626,61387,8402
1600000US0804000,0804000,"Aurora city, Colorado",36782,1255,90429,27585,13424,20715,96509,17423,32265,8806,35650,5619,38693,3493,34063,4238,36846,4450,36068,4398,50089,40845,43968,14503,36166,1863,36929,2427,30353,7965,40425,5188,54247,7713,19591,58453,27302,5614,36189,3276,37554,10359,36088,2885,21080,5507,32910,9006,18706,5324,35232,11283,48613,6838
1600000US0807850,0807850,"Boulder city, Colorado",50724,3374,"100,000+",***,-,**,"100,000+",***,43360,39540,90353,15359,"100,000+",***,30549,10212,56266,12622,56442,30560,51518,52692,73101,48056,47328,56491,50303,92847,46648,52113,59726,20358,62368,22669,47379,146561,22208,47823,46735,5805,50231,7887,45109,19296,29012,3484,47296,52484,28291,8819,25030,29971,52829,24407
1600000US0812815,0812815,"Centennial city, Colorado",54743,4703,92598,28364,90214,126531,"100,000+",***,60944,24527,90428,19809,53750,18793,33946,12493,57550,22968,55539,26691,59825,15419,58250,10495,60395,18309,67426,18226,46409,21389,60313,7643,62179,7621,75102,9926,36017,3005,46112,10604,46550,9251,45561,16361,24516,23377,34943,19332,17382,2166,35077,6579,69576,7196
1600000US0816000,0816000,"Colorado Springs city, Colorado",40016,1206,32083,70873,-,**,69571,92114,36987,4325,44554,4018,41117,7817,32389,3799,41848,9885,40093,4118,56915,17928,55439,9171,33915,3591,36158,5671,31140,6537,55193,8276,67407,6566,"100,000+",***,32884,2442,36199,2409,37367,4890,35694,2273,23211,2595,30785,7925,22022,1444,35663,6007,52031,5149
1600000US0820000,0820000,"Denver city, Colorado",39952,1422,51738,42894,31778,13966,78858,12975,28433,4436,35909,5083,43252,10989,30763,1783,43327,3644,41999,3965,61010,18888,61001,13816,44813,5484,44886,5785,44749,10032,50139,6971,60736,2587,80438,43000,28130,3939,42139,1822,42191,2867,42101,2506,24256,1873,33375,18605,23415,2414,30168,4183,57224,7245
1600000US0827425,0827425,"Fort Collins city, Colorado",45783,3989,56302,28959,56302,28959,-,**,42332,18433,71020,19129,48886,22979,41020,7726,45955,22407,34086,25595,68099,6792,42636,19301,50108,18107,56880,13947,40525,15705,55785,7911,67047,7582,-,**,26949,15027,37667,5335,40326,7263,36865,4490,23995,4400,23641,4571,24178,23981,26865,16713,43786,15098
1600000US0832155,0832155,"Greeley city, Colorado",33981,2295,24604,23046,23119,16896,51655,96456,27845,6724,34307,10851,40614,5798,26413,3188,65695,17669,55338,29272,70817,11846,36025,740,31935,15433,35558,14006,18991,32664,25999,12431,40247,9627,16872,641,25036,29298,42087,5793,46140,10773,40254,12417,32806,20450,34575,8991,21324,16141,30276,7942,45979,15485
1600000US0836410,0836410,"Highlands Ranch CDP, Colorado",73273,6506,79688,55637,-,**,79688,57947,55403,72012,84264,8731,78090,15450,61726,34920,55325,12223,50457,15999,67260,39876,79927,12444,70949,17416,72691,20663,52115,45859,90010,14340,"100,000+",***,"100,000+",***,51425,2682,53411,9140,35603,11498,58882,9751,60028,27053,75563,41197,48618,21026,61648,28316,73653,10572
1600000US0843000,0843000,"Lakewood city, Colorado",42951,2542,"100,000+",***,69761,10358,"100,000+",***,42471,6656,50907,3951,41619,10325,28486,6827,51271,6864,46910,16141,55842,5989,60910,4202,50272,3185,55227,7475,41704,12347,46221,7930,55017,14757,"100,000+",***,25720,6429,40040,8120,50241,3276,33667,7052,25188,25091,41021,5098,16555,25819,39286,14968,54439,13283
1600000US0845970,0845970,"Longmont city, Colorado",41838,3043,16354,129416,13841,26585,"100,000+",***,42242,10809,50108,8814,"100,000+",***,29707,9116,49744,16521,49275,14216,-,**,41738,7309,37897,5945,38945,5212,32058,13758,78640,10198,81155,14178,-,**,40863,47298,36910,17599,36602,19773,43375,22469,35063,9104,31796,16445,36123,10034,38657,11796,43780,24223
1600000US0862000,0862000,"Pueblo city, Colorado",33460,2396,-,**,-,**,-,**,31906,6113,43178,18619,31398,6586,28817,3706,37117,20967,36067,17735,44044,59717,31746,14494,34989,15504,34253,5656,58110,37298,23542,3659,57004,13723,-,**,21267,6070,33738,5394,37473,3235,29123,1620,23821,12180,24175,16777,22740,18330,35901,6448,47509,4727
1600000US0877290,0877290,"Thornton city, Colorado",42264,2578,"100,000+",***,"100,000+",***,-,**,46066,6176,45645,6363,38499,1568,32235,6586,45369,5337,44340,3764,75706,14185,56942,34933,52574,12377,58545,14981,42003,12035,51216,13740,56374,12365,60712,12096,33205,21482,37291,4267,41748,7127,32768,6342,22215,2383,33874,8802,22027,2035,23539,5751,59380,6923
1600000US0883835,0883835,"Westminster city, Colorado",43427,2645,75212,36137,-,**,75212,36137,42357,5460,53842,8881,47215,4528,31193,10537,46771,6759,46868,8453,46433,10887,40912,10197,48825,11577,55570,17318,45651,5661,55569,5746,58859,5887,43086,12268,32606,10448,44103,6028,42439,10964,44134,7309,28145,6207,41304,17238,21286,12370,40671,2549,64963,13253
1600000US0908000,0908000,"Bridgeport city, Connecticut",35110,2885,-,**,-,**,-,**,30513,6170,37098,5097,24489,6337,36968,11369,47866,12098,48250,16257,47470,43439,34590,16835,47231,14544,50127,11969,36583,59374,37591,8021,50539,3968,-,**,27743,8429,35813,3580,54932,30006,34676,3852,25208,5396,24218,34806,25629,6827,26271,5666,31619,17687
1600000US0918430,0918430,"Danbury city, Connecticut",41143,1899,-,**,-,**,-,**,41602,10953,50218,9561,52405,25842,30808,2560,26821,38799,23633,24922,52463,67879,73076,30223,55692,20893,59211,51369,41832,16717,49564,21896,77563,10527,"100,000+",***,40452,11012,37347,6962,50742,8041,34998,5835,41303,13593,41377,2157,41257,23674,20942,1065,46229,18762
1600000US0937000,0937000,"Hartford city, Connecticut",31048,1994,-,**,-,**,-,**,33260,21420,35305,10785,43392,5754,28578,3377,40807,12507,42102,15460,25202,2122,43768,43768,34549,11070,33641,4637,41782,7542,30811,5440,41380,43564,-,**,22556,4980,27766,4089,45609,13036,26576,2270,20536,6930,-,**,19893,7103,29159,3288,43335,6165
1600000US0950370,0950370,"New Britain city, Connecticut",35861,1539,-,**,-,**,-,**,37401,23374,39214,5789,29301,16349,28761,3483,41986,9377,41787,17018,45360,21636,27443,41112,39029,9347,39757,10109,-,**,33632,5208,33563,9034,-,**,33388,14197,37323,6494,50299,36878,35481,7294,18021,6162,60046,73318,17094,4540,35475,13480,57007,17215
1600000US0952000,0952000,"New Haven city, Connecticut",36355,2163,-,**,-,**,-,**,47746,30659,29007,7340,35492,34736,36903,13411,41665,9994,40718,4700,"100,000+",***,51286,21769,41292,4690,40082,8662,42386,21222,31777,11182,40714,7715,-,**,23344,2279,36983,6330,47700,12337,33888,2488,27406,7366,35580,13500,27319,5869,40207,19432,65833,19509
1600000US0955990,0955990,"Norwalk city, Connecticut",55487,3239,-,**,-,**,-,**,54362,5027,56924,41278,90014,59973,34293,12754,61083,6484,60857,15362,87376,39929,78745,9010,97606,28160,"100,000+",***,54186,87194,61106,15414,71629,14941,-,**,51232,22077,43561,9329,52733,6005,33894,7959,29496,2322,29844,94986,29420,2594,32953,7658,78823,4421
1600000US0973000,0973000,"Stamford city, Connecticut",51117,3104,-,**,-,**,-,**,40060,13539,47448,10678,80823,58257,45506,14217,57489,7619,56925,7585,"100,000+",***,50726,7759,"100,000+",***,"100,000+",***,95602,74879,60665,17684,75634,14632,"100,000+",***,32104,24399,48218,10127,49000,10183,46823,24175,31338,2865,35493,7207,30751,5294,22246,9942,57207,93383
1600000US0980000,0980000,"Waterbury city, Connecticut",37710,2888,-,**,-,**,-,**,39335,10456,36759,3672,34274,17230,31190,1557,46656,10146,46047,16673,62847,17488,39847,9074,43963,8413,47595,19637,43205,8075,38931,11727,75209,82435,-,**,27470,26939,40154,10031,45134,4290,34603,5728,22303,12845,56401,51519,22060,10773,30317,15877,42115,20544
1600000US1077580,1077580,"Wilmington city, Delaware",37126,3983,-,**,-,**,-,**,41327,9648,45178,8114,55826,3055,23315,9637,46349,4292,46173,2764,-,**,31717,5287,49889,16421,51726,15835,-,**,41944,15187,63097,26363,95121,56859,19676,5297,35860,4578,46472,20344,32079,4042,25434,3155,33779,9069,24634,3297,32814,5362,54368,11876
1600000US1150000,1150000,"Washington city, District of Columbia",51856,1310,56009,6178,56009,6178,-,**,33370,5939,68713,26396,27130,16792,36591,5021,41325,4911,40708,6073,"100,000+",***,61149,6647,55118,9769,77013,24146,41769,16644,67886,6295,81283,4452,83082,79943,38413,4894,43179,1954,51225,1492,37223,4783,32752,2815,40615,5360,28257,4142,55756,6622,71994,5735
1600000US1207300,1207300,"Boca Raton city, Florida",47669,7383,75235,73371,75235,73371,-,**,52143,59344,93673,56868,66663,15615,40554,9290,52300,21735,50450,17694,-,**,51635,31530,51130,25589,46707,26500,91908,57471,78058,11540,86248,14810,81556,37235,41000,16306,62636,16555,62830,21375,57297,24875,34477,10532,45992,25270,32853,16511,19737,13013,53319,19804
1600000US1207875,1207875,"Boynton Beach city, Florida",37481,4246,36742,96493,36742,97467,-,**,36214,4412,56287,26197,34013,26576,30341,7462,45075,17058,47005,7589,29818,10710,51533,14126,44991,14726,44882,15881,50023,32344,40262,7385,42054,8608,-,**,32075,8333,42725,12501,51737,18639,33484,11784,31993,14178,31389,9005,41189,18988,34909,13212,65826,68296
1600000US1208150,1208150,"Brandon CDP, Florida",39721,2023,-,**,-,**,-,**,32943,6957,45100,19031,30380,24336,40824,10608,47067,5750,46565,5684,59952,104839,39947,7182,41270,6305,42865,5897,36429,2889,35890,3516,37917,11874,-,**,28698,5655,41287,4488,36920,3065,45259,6736,34612,12349,38652,9966,24858,23375,36425,12721,48132,8137
1600000US1210275,1210275,"Cape Coral city, Florida",37178,2571,-,**,-,**,-,**,36373,5382,31670,8672,35871,7342,40095,7615,45867,10380,50694,6726,40235,17136,36779,6919,60069,13182,65152,33028,54467,11739,40216,10807,40122,20608,-,**,40242,12171,33082,5742,31528,16297,35390,8277,25123,4576,23697,15341,25408,5135,45671,4751,43772,4781
1600000US1212875,1212875,"Clearwater city, Florida",28642,2779,-,**,-,**,-,**,26691,1912,27089,4457,40641,21474,31749,5565,38299,20324,48272,24857,33968,554,44801,17750,33021,16126,34896,19092,24800,31062,34496,4326,36252,1471,23432,10339,27364,8291,33577,8579,34282,14730,33239,13609,19148,3839,33883,5408,18670,2284,18700,3153,40711,6051
1600000US1214400,1214400,"Coral Springs city, Florida",43951,4826,-,**,-,**,-,**,36014,10167,60602,19458,67101,47776,31656,7806,50367,11544,50403,10670,44886,66427,37090,15615,46725,21859,55274,29241,42266,12749,46659,6621,83286,23240,-,**,31296,7006,49584,7140,42002,10887,56194,14679,41800,11634,30927,30442,42039,21931,37061,2885,60919,22332
1600000US1216475,1216475,"Davie town, Florida",41627,5118,-,**,-,**,-,**,47766,28301,46712,14372,46196,26847,31284,4295,49812,17763,50680,17439,26063,85432,52165,23795,45525,11102,56764,20838,35953,21481,52433,41007,71545,7556,"100,000+",***,28133,25254,36853,12034,34789,10470,41750,19453,23839,2846,34663,17384,23428,2747,31169,1066,56557,18049
1600000US1216725,1216725,"Deerfield Beach city, Florida",36091,2658,-,**,-,**,-,**,40668,13799,42808,20695,48000,41228,28630,8309,36581,19179,35607,18059,-,**,32655,20122,46028,6666,45670,6309,50629,24487,40451,14480,52127,36067,24026,54417,27634,3451,36570,7121,36365,1831,36736,12616,33472,9547,26071,9281,34608,7712,30396,7783,49891,25346
1600000US1217200,1217200,"Deltona city, Florida",35714,2093,-,**,-,**,-,**,36093,10284,42117,5241,42554,19282,35313,13541,37134,11990,36514,11517,-,**,47629,25826,35912,3631,35983,3192,31864,47254,41893,3727,46293,5007,-,**,31369,20992,26227,7191,35843,7193,24408,5441,26500,1212,26838,3605,25668,7544,46992,11680,40715,4687
1600000US1224000,1224000,"Fort Lauderdale city, Florida",40706,3710,-,**,-,**,-,**,31509,10554,42884,13225,51209,3604,35944,14246,40971,5349,40985,5115,32455,47860,50428,6934,56250,16556,52424,17851,62250,23836,41977,10720,66976,14532,"100,000+",***,24240,6476,44786,6721,51993,20755,40997,7790,17493,9895,33539,39188,16938,7903,20685,10066,53693,11102
1600000US1225175,1225175,"Gainesville city, Florida",32398,2149,67746,55733,67746,55733,-,**,48541,1657,21330,5511,46804,29131,21963,5658,22130,17748,29694,19970,13978,5898,47720,29807,38125,13911,31588,3299,50688,20654,34915,3932,34744,5896,-,**,35220,37879,32780,2674,34148,6013,31435,3639,19495,3023,19563,10685,19328,5996,36093,1055,42761,9160
1600000US1230000,1230000,"Hialeah city, Florida",24713,1589,30213,21915,30213,21915,-,**,25219,4831,21035,1397,22296,2470,21265,4250,30302,3905,30546,4316,-,**,25850,51035,30283,3068,30701,2338,27187,13971,25955,7139,38714,17977,-,**,21285,5915,25364,4867,31458,9171,22278,4665,22408,8728,32640,35667,22365,7553,18366,2630,32745,5860
1600000US1232000,1232000,"Hollywood city, Florida",37282,2747,-,**,-,**,-,**,35014,8640,44721,19873,33192,2668,34018,9059,39121,8118,38552,8612,68616,12249,81463,63859,40399,4630,41206,12648,38196,13984,39716,8739,46972,17426,-,**,30120,19747,39676,9371,37255,8435,44206,11349,20107,11885,20750,16535,17280,20256,26068,4872,67877,11427
1600000US1235000,1235000,"Jacksonville city, Florida",38155,987,36547,20540,40282,46726,-,**,39342,3065,39704,5588,40890,1887,31408,1869,42962,2662,42272,2258,69313,16771,40293,6990,40786,1694,41567,2190,36497,5010,36146,1922,50085,4768,36472,6085,25120,2118,37023,1816,39502,2305,35295,2146,26976,2575,38443,6459,25769,2180,32442,7050,44311,3755
