GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
1600000US0659451,0659451,"Rancho Cucamonga city, California",55896,4734,-,**,-,**,-,**,71635,17634,54532,5355,59813,10435,39296,7221,50563,8524,41880,10038,95376,19140,61574,15429,60016,16434,73428,27256,46967,3635,71296,31901,70387,43319,-,**,80405,65269,60208,8823,67456,19577,50984,3240,25636,14156,24309,12921,26137,19250,49554,38532,70521,11490
1600000US0659920,0659920,"Redding city, California",43777,5439,57098,25997,56729,28510,-,**,37467,13282,40395,4673,51368,34079,32358,24314,66065,9022,61896,22467,85683,35490,55129,21837,51599,25287,50155,15175,100040,96297,43465,26796,86206,35891,-,**,30699,17007,45177,13504,41627,6217,50953,19443,35941,12356,55335,55334,35648,13434,31571,13559,53750,9668
1600000US0659962,0659962,"Redlands city, California",51488,5608,-,**,-,**,-,**,52009,24760,50619,28543,14026,21518,42284,18199,42287,23572,45531,32305,42113,162225,74667,10053,47446,52970,47330,50122,70345,134604,66734,26115,86027,37768,-,**,35632,23414,55093,18394,56891,37269,46414,30846,42310,20538,71384,22241,37215,16013,37415,53840,69121,23385
1600000US0660018,0660018,"Redondo Beach city, California",80704,9772,-,**,-,**,-,**,81476,21059,101141,6832,81520,51528,51691,21328,50931,8638,50597,14098,-,**,42106,88788,184652,81562,220529,99081,183647,175855,98019,13876,97971,13302,200875,105207,36716,40551,71132,27291,70599,24943,71536,43114,61037,67242,27318,56270,75712,98925,25788,4985,82411,32634
1600000US0660102,0660102,"Redwood City city, California",76990,12273,26923,393601,-,**,-,**,61105,16461,106008,48812,110120,31421,41732,14701,58750,23404,58750,23404,-,**,135447,31658,110067,28511,127044,30676,66103,32029,116708,26959,132862,9677,-,**,28118,6323,57247,23777,58260,28705,56684,30086,31736,2187,80636,43289,30846,1169,51406,11241,85851,5530
1600000US0660466,0660466,"Rialto city, California",35828,2907,-,**,-,**,-,**,40550,4098,31896,8614,35933,14744,34118,5908,34429,8335,33738,6871,68788,15583,56238,3654,37890,10092,37950,9605,24953,57290,26840,5071,60282,53542,-,**,25112,7352,35233,8088,40339,21634,35188,8299,20310,2655,19063,26306,20676,4158,41675,7680,62734,28187
1600000US0660620,0660620,"Richmond city, California",44215,5644,25323,10447,25323,10447,-,**,37551,4587,39927,26068,53788,5184,26719,11044,41547,20910,41547,20910,-,**,77028,33244,66423,17201,76589,41832,45625,22552,46893,21111,82391,23955,-,**,22230,8325,44203,10203,60285,19211,41394,2210,31608,12578,41728,45737,31320,11231,42450,31026,53750,28136
1600000US0662000,0662000,"Riverside city, California",41767,1166,34344,28050,21623,18174,56726,3187,49383,12713,36787,4605,39099,6951,34476,4764,43011,4319,40268,11626,57244,20075,50938,18072,60512,11164,62257,13778,46154,6889,41933,9302,62059,19088,-,**,27747,6330,48950,4699,51802,6030,43895,9253,30316,7691,32056,10137,27045,8117,30436,5264,76583,14446
1600000US0662938,0662938,"Roseville city, California",62388,5162,-,**,-,**,-,**,51562,12883,78017,27793,96662,32136,43628,14019,63398,27336,47289,15478,76356,27357,81639,10657,76649,14329,80918,11334,53650,5618,72723,21023,86589,15541,-,**,38743,32854,54183,13235,56369,24073,53462,16902,56090,26349,46958,36007,63000,38764,36290,4712,70476,10057
1600000US0664000,0664000,"Sacramento city, California",46968,1912,60440,49132,61180,48198,-,**,41667,3427,41374,1475,40277,8253,35065,3444,49562,4474,46950,7437,96758,28653,55990,1893,52165,6597,52744,6287,50442,21108,51006,5452,71035,9566,-,**,31821,8569,50070,7328,51426,6165,44834,9729,27307,4045,30966,2900,26287,3224,35928,7545,62152,2747
1600000US0664224,0664224,"Salinas city, California",36770,1363,35755,5000,35755,5000,-,**,40204,10391,32009,14545,51500,26565,30780,2542,44259,16531,36616,10079,75160,10477,41477,22395,36706,3966,37834,11505,35384,23276,36787,7914,91204,67061,-,**,31392,5443,45708,8768,49213,6436,36562,8663,30369,6858,40954,6174,26154,6560,22382,2385,70485,22856
1600000US0665000,0665000,"San Bernardino city, California",36633,2094,31606,26149,46333,26039,-,**,40909,8583,37422,8990,39267,6886,35781,6310,31310,4153,30834,4381,97527,80610,49195,50931,47871,9458,48271,14754,47606,26723,32168,6722,40335,6784,-,**,28032,7709,40534,4804,44492,6528,37332,6757,26964,5152,22665,9995,28294,5815,33506,15740,41511,3355
1600000US0665042,0665042,"San Buenaventura (Ventura) city, California",50358,2694,44083,6110,42638,15730,46689,5192,42353,16249,50906,8433,54428,22306,35863,12073,55189,11555,55780,9894,30382,54138,120603,35840,54195,9150,62741,17942,51111,15807,65008,20026,73938,25086,-,**,32280,14171,51163,4291,55212,8947,42280,9809,27405,11711,26317,73398,30697,13493,35619,19512,76004,19756
1600000US0665084,0665084,"San Clemente city, California",80195,7333,-,**,-,**,-,**,61820,20422,96312,21449,31515,26784,50206,25076,81081,30362,100818,112149,47039,63909,60524,40625,120145,66725,131243,86361,81376,16911,77458,49542,98673,44453,-,**,-,**,85979,7015,88206,24666,85572,10136,40242,6863,61680,68447,37329,6773,51977,62787,92173,71150
1600000US0666000,0666000,"San Diego city, California",52415,1375,48837,48967,48837,48967,-,**,47441,6551,71019,4104,41825,7739,36969,2110,52359,4392,50034,6252,95288,12957,71336,6760,61588,3848,68269,5725,50578,8819,71236,3461,80251,4559,72317,47750,38446,5637,52501,2107,55001,3279,51434,1892,30605,1981,35657,4147,28942,3535,35008,4545,70167,4879
1600000US0667000,0667000,"San Francisco city, California",80812,1149,71337,28169,71141,32444,-,**,75704,10019,80741,6966,94870,16673,60743,9151,60961,3560,59911,4625,81479,27011,134159,11263,100706,8485,102074,8043,88021,17066,106263,9720,111857,6346,130015,49606,51712,19362,65171,5538,66593,7513,63239,5949,40840,3724,51333,13229,40182,5211,48442,7119,86357,9083
1600000US0668000,0668000,"San Jose city, California",61999,1510,30361,5020,26890,5787,121779,48865,50842,3962,86878,7614,51237,4312,41965,4036,47847,4224,46242,5275,96052,16512,115241,17135,71682,7876,76508,9386,66731,10658,98540,6532,116367,7041,136055,5110,41293,2259,55464,3596,61937,4435,50083,5585,32020,4694,37436,4564,30118,5430,40516,4166,83205,15937
1600000US0668084,0668084,"San Leandro city, California",58936,7202,-,**,-,**,-,**,61244,17621,46540,17027,60424,42640,42294,18819,67974,15466,66435,12916,-,**,99025,23993,45895,34346,74051,20716,35218,31859,77083,17711,82280,6993,-,**,42399,17189,60639,10029,65036,10211,57242,17041,36669,12272,46007,24467,36448,13446,40444,11264,76093,11989
1600000US0668196,0668196,"San Marcos city, California",53188,9286,-,**,-,**,-,**,53552,29233,61454,41136,81812,22853,40227,4034,60685,26269,47426,17891,71752,90086,64838,8563,70349,18917,75597,11062,37078,21482,75401,32294,130888,26797,-,**,32453,11936,45493,19114,75397,8811,40396,13327,45394,16907,57932,6226,36649,8064,28213,8875,100529,53090
1600000US0668252,0668252,"San Mateo city, California",87371,7612,-,**,-,**,-,**,65381,47803,121363,5653,54320,40869,80069,29512,65760,22977,62376,29514,-,**,150054,32680,90673,19944,101990,20608,75378,50594,102063,17969,111245,19009,-,**,47232,31459,86169,14454,85093,15585,91512,33862,38849,3855,71688,95262,38159,3060,50884,13201,80828,19529
1600000US0668378,0668378,"San Ramon city, California",117011,12093,145764,54066,-,**,146719,75792,95194,35488,142143,24871,171694,107421,116680,37631,105408,41514,66250,72641,132110,48304,133403,25063,91126,19066,100364,23878,73722,52009,136377,11380,141699,13278,-,**,87036,73013,97266,12649,87879,29020,100860,10379,52219,16177,52383,24039,52045,38457,49515,22842,87203,44466
1600000US0669000,0669000,"Santa Ana city, California",32203,957,27279,6907,27279,6907,-,**,32427,3736,31029,1571,36772,3988,28560,3102,45522,5504,45174,5803,-,**,37381,31758,38322,5700,38623,6266,37485,12469,30465,2893,54634,7858,-,**,24973,2193,38678,2751,51355,18439,37806,2626,27226,2447,33266,2495,25699,2013,27269,6199,48075,6029
1600000US0669070,0669070,"Santa Barbara city, California",56313,8915,-,**,-,**,-,**,49383,20593,65054,46374,70739,54205,46221,7920,49148,43606,49148,43606,-,**,66195,24822,85858,39925,105645,32586,81232,58461,56903,17560,72245,15684,-,**,27387,17525,52615,8355,65271,21026,45735,10434,27345,20817,50066,62267,27309,17822,32161,34527,108125,17205
1600000US0669084,0669084,"Santa Clara city, California",80696,6205,-,**,-,**,-,**,61056,40578,101824,5154,42204,30448,37738,3781,50438,34696,50168,37790,-,**,160484,34370,62094,19912,76152,11980,60221,38940,101023,16609,111202,21269,-,**,41355,8496,61073,2796,61156,5608,60944,8012,33329,7336,31620,11841,33824,10275,38216,2344,91552,18243
1600000US0669088,0669088,"Santa Clarita city, California",61577,1665,46826,117678,45674,69580,-,**,53077,16826,73169,12706,57833,33232,47320,7865,61092,11013,51585,10809,96756,14989,101166,33473,74379,13609,89362,20094,55873,15216,80029,20533,90569,13397,-,**,38678,17716,67714,6142,69451,7011,66631,11342,29833,6011,35921,19778,27950,3313,40178,18725,71900,18154
1600000US0669112,0669112,"Santa Cruz city, California",65320,6212,-,**,-,**,-,**,61395,74233,120705,77229,-,**,34805,10296,67554,63124,-,**,-,**,102120,90513,102183,43223,106778,85893,100056,73903,91821,33627,92162,41861,-,**,-,**,60643,5912,61853,2762,55835,10202,28729,744,-,**,28729,744,61696,19177,109695,16020
1600000US0669196,0669196,"Santa Maria city, California",31988,2481,24416,2820,23870,2852,-,**,40295,14634,36741,8381,31301,18556,32078,12485,52432,21724,51794,22530,73594,199294,-,**,41085,11193,41731,14249,27050,30799,49375,15241,74928,47436,-,**,29750,16985,41051,5513,46384,6886,37442,6868,30222,10788,-,**,27045,9717,27405,12150,56854,43966
1600000US0670000,0670000,"Santa Monica city, California",90482,13146,-,**,-,**,-,**,31102,3195,90560,46447,125625,149886,60450,45025,120213,93876,80240,156622,-,**,95710,20301,81004,33629,105591,86667,49442,54738,106835,10181,110042,12846,-,**,62423,108941,72462,7849,79206,14249,71403,11375,47268,30745,66906,62281,37443,22495,93895,72052,98010,27515
1600000US0670098,0670098,"Santa Rosa city, California",49365,4805,28990,7413,28691,7301,-,**,61178,19046,50741,12697,48613,18080,37543,4762,65696,30281,41782,11581,111781,69661,62426,36974,54836,12532,59174,38135,44790,20313,51535,5848,62965,6965,-,**,35430,10601,54448,3663,55180,5731,51933,11867,33731,10086,70885,22314,28235,2737,41290,8178,81375,10135
1600000US0672016,0672016,"Simi Valley city, California",62245,4220,-,**,-,**,-,**,66384,18184,76017,21168,46673,32884,52296,4983,68608,25708,61436,33008,80551,8894,83207,25502,64602,8558,65972,19610,51745,16561,60774,15956,79628,18779,-,**,37377,30396,69032,16909,63363,25121,71524,17712,36212,29947,59153,7420,30674,18999,32051,7596,100243,18021
1600000US0673080,0673080,"South Gate city, California",30689,1726,-,**,-,**,-,**,29462,5514,26910,6594,26913,5571,29663,8443,36243,4105,36064,4221,-,**,47491,8854,51188,17967,52446,40921,23911,33038,30628,11737,40483,7305,-,**,22689,6588,39476,5199,46828,3016,36232,8432,21795,3475,26454,2308,21119,1621,26734,4702,54415,34964
1600000US0673262,0673262,"South San Francisco city, California",55629,8802,-,**,-,**,-,**,43815,25178,120779,57743,40893,41705,45007,6562,51760,21607,41837,11451,102289,26209,107183,70490,75895,29559,101750,57130,40322,22432,75194,15534,75848,11753,-,**,32324,80112,51901,14002,76250,23117,42205,17701,31923,17648,46987,29272,22288,17177,40018,8541,103472,76294
1600000US0675000,0675000,"Stockton city, California",37492,4515,25375,4346,25166,4972,-,**,39886,7626,37321,8449,44032,21318,30941,1375,46779,7360,45226,6534,74858,17882,60122,12329,42485,12375,50216,21554,36060,17236,32494,7123,56071,13472,-,**,30355,4042,46245,5709,63596,22578,37221,10187,25281,6706,40408,14251,22255,5524,32243,5986,65809,8803
1600000US0677000,0677000,"Sunnyvale city, California",90713,12223,-,**,-,**,-,**,51758,16561,108253,15714,80221,18740,71270,39367,51986,13644,50563,13146,105842,53233,150918,14605,100071,33222,150005,82194,41181,4464,105515,16663,120775,11164,-,**,37669,6271,55241,4944,58359,8167,51369,10504,31817,3309,31702,8832,31841,4312,40888,18756,103441,71040
1600000US0678120,0678120,"Temecula city, California",61909,4360,-,**,-,**,-,**,56055,19763,75279,19685,46854,17337,42085,19484,70597,34430,59800,4784,102410,230831,66750,18877,56840,34689,57005,74727,56570,29287,62142,15846,63760,23679,-,**,42055,7703,71380,13156,71994,16255,66722,34236,41256,10832,40197,25408,41362,14837,31424,3472,75643,14527
1600000US0678582,0678582,"Thousand Oaks city, California",74655,7140,57486,153386,57486,153386,-,**,48668,17323,123774,31892,77197,6993,43591,9579,47066,32792,46416,34136,73856,63718,80878,9948,82071,20690,89181,18805,62220,17276,100243,22258,110415,9800,-,**,56170,17881,62088,10769,65644,17100,61514,12986,41529,20600,81370,22836,30104,12456,45408,10039,73723,11270
1600000US0680000,0680000,"Torrance city, California",70715,5403,-,**,-,**,-,**,50742,29804,89366,11871,59410,13782,47171,10652,60331,19972,50502,10633,85115,70056,91478,9489,80264,12077,84812,23208,65357,8319,90840,11568,91849,10878,-,**,80563,32140,61960,14512,61169,8056,67606,29515,31329,8236,35085,10096,29067,11568,25341,10122,73696,18617
1600000US0680238,0680238,"Tracy city, California",57101,6443,11683,433931,11683,434206,-,**,50801,13483,56012,5537,82611,47428,32284,18923,60261,15141,51232,8275,112688,25661,61346,19606,80359,16678,70652,18319,90489,2595,56471,24753,95274,24087,-,**,42011,20226,65266,6290,67600,17387,64933,6614,35366,5961,31715,5892,36636,20259,54355,68685,90966,15865
1600000US0680812,0680812,"Turlock city, California",43208,5192,38189,22111,38044,19815,-,**,36600,15254,40779,20733,50016,15173,45163,15803,40633,20376,24948,25242,91963,13949,64713,164118,51458,45101,36597,148067,51647,38965,55991,50438,99219,44919,-,**,21316,10160,43880,6329,73495,19119,38500,7631,41238,19518,-,**,40724,18282,34679,95841,65837,19799
1600000US0680854,0680854,"Tustin city, California",56743,6310,-,**,-,**,-,**,47001,25136,75873,29719,122139,22043,50480,13274,56972,5663,60125,6491,-,**,98144,113491,52176,31705,71799,21415,47137,7285,75062,21064,80538,15479,-,**,30543,8191,57683,14875,61459,24048,51047,20623,25661,6505,46450,21160,23448,8677,38170,21928,55143,24687
1600000US0681204,0681204,"Union City city, California",57313,6150,-,**,-,**,-,**,52296,5851,51055,6728,75973,5747,41134,9342,56016,5607,55177,5611,-,**,122256,48148,62773,10987,63438,11312,57614,31012,91946,9568,101548,16246,-,**,51386,44407,60940,5033,71935,15948,60211,6766,40288,8698,36920,13871,40339,8717,33950,15910,62431,40672
1600000US0681344,0681344,"Upland city, California",50294,6642,-,**,-,**,-,**,71025,17133,39639,11079,60300,48214,28857,20472,40238,12730,36610,7381,101550,20502,90526,123458,41702,8366,44672,46003,40089,8706,41902,20756,45260,26750,-,**,28548,16755,68722,20824,70987,11488,51422,26881,29195,9966,76992,47795,28326,3386,31245,19938,73338,17329
1600000US0681554,0681554,"Vacaville city, California",56704,6975,-,**,-,**,-,**,39568,24896,71128,22131,42893,23427,35954,20202,86100,21322,85634,33980,110365,58468,72663,44044,55607,14338,60904,29451,49454,13949,62060,9394,70899,9396,-,**,53190,8870,51419,7097,61636,16886,50025,7554,22971,3187,-,**,22929,3236,42682,19674,86744,7973
1600000US0681666,0681666,"Vallejo city, California",51116,2864,16885,64242,-,**,-,**,52409,10789,54968,22830,43947,21818,36200,3658,57429,11407,55409,10766,88576,87797,70724,14668,62183,18828,66773,13989,43664,20127,59397,28988,74933,18449,-,**,34861,19746,50584,7468,55578,12917,49848,8758,37318,4161,36373,48936,37436,4455,41512,5275,61174,1284
1600000US0682590,0682590,"Victorville city, California",46443,5504,-,**,-,**,-,**,49031,23318,65927,25018,47030,4315,30869,15660,60199,14657,58358,18422,-,**,65302,6356,41087,14182,51597,17614,29373,14103,35970,12989,55654,32486,-,**,23088,22943,59923,16110,80456,19299,50968,25039,21108,2061,-,**,21047,1279,25833,27610,67974,28001
1600000US0682954,0682954,"Visalia city, California",47325,6090,34006,14828,33846,14851,-,**,32122,18754,51344,9083,53577,60838,31952,19487,36322,8244,36381,8377,-,**,37059,9192,61611,7309,61595,15230,65040,45228,50749,21626,51242,29507,-,**,45938,28061,56481,14537,62556,15017,44563,23810,27001,7252,-,**,27047,11175,45077,31252,80220,34579
1600000US0682996,0682996,"Vista city, California",37311,3686,12032,19511,12032,19511,-,**,50441,6040,35587,25402,31960,5682,31958,5027,35513,31308,33125,37170,-,**,88052,96077,45091,12195,36002,8770,47358,35224,45700,26744,80363,12529,-,**,31074,17472,36494,1840,55043,17674,35312,5644,26447,7379,31307,14585,24882,6538,29964,16440,70818,22236
1600000US0683346,0683346,"Walnut Creek city, California",97550,10318,-,**,-,**,-,**,-,**,140168,57740,51610,43860,52388,17602,120741,74197,101875,93647,146575,80248,112603,34851,125258,36889,141228,49884,111406,91211,120927,29656,133408,32601,-,**,54514,67594,79757,17809,75334,20773,110266,98346,60102,16685,90788,83999,54528,22973,44497,4663,80901,13824
1600000US0684200,0684200,"West Covina city, California",46930,4027,-,**,-,**,-,**,45888,38617,50914,4770,37313,9822,40061,11612,52163,12390,45496,12763,82981,58551,44539,13242,50030,15613,59088,12084,32471,14718,52159,9390,54472,24914,-,**,51027,7688,52026,8028,53750,17462,51474,10222,31227,5393,40259,12182,30068,9867,41498,8011,60935,25154
1600000US0684550,0684550,"Westminster city, California",42263,4072,-,**,-,**,-,**,44712,18735,45944,6653,65556,64818,40578,12369,36927,54698,35664,30341,-,**,111781,30434,60082,25757,60054,25913,70027,80892,52472,23799,75511,36945,100975,91575,35734,15911,52413,7467,61650,37938,45797,13166,32129,16027,62254,16108,30532,10066,25663,7108,35475,6721
1600000US0685292,0685292,"Whittier city, California",47198,6164,-,**,-,**,-,**,60389,7285,32264,8334,40761,13023,31605,9371,57577,25120,50608,25549,59685,35209,101118,28064,55906,12349,69412,22728,32052,32764,40011,7125,51339,32345,-,**,35574,12193,58587,4204,58801,7917,58400,8859,20138,5334,22426,90189,18086,12253,45193,30874,71636,18167
1600000US0686832,0686832,"Yorba Linda city, California",85280,12801,61597,101626,100446,212923,-,**,121030,36711,80753,29258,101067,16160,42294,21997,53588,8018,53331,4161,-,**,152277,3063,80575,18071,81885,24425,55387,25488,111198,28770,111894,23711,-,**,58533,194240,100103,11005,101120,14649,95991,10877,68155,57848,31969,32415,180485,145992,37064,22984,100200,19498
1600000US0686972,0686972,"Yuba City city, California",43684,6670,38080,17177,37912,18523,-,**,61285,30694,46482,16870,34586,8035,36674,11008,50949,27271,50787,27831,92971,115300,-,**,39128,12335,33993,43125,40330,5156,72620,35942,81456,26846,-,**,34518,23858,50588,7603,62426,11940,39004,9972,21242,1049,-,**,21614,980,23990,30886,59573,35816
1600000US0803455,0803455,"Arvada city, Colorado",56400,3940,52283,32917,-,**,72137,10425,58509,8451,65875,14783,52316,31240,50729,11382,60244,25555,54126,20397,86755,60851,73393,18503,65250,10693,60164,10744,66875,14345,62132,6446,74889,13108,-,**,48528,9782,48591,4625,51913,5197,39637,9275,30760,6332,46627,15893,26782,6366,41841,8981,78568,19837
1600000US0804000,0804000,"Aurora city, Colorado",43152,1900,35911,8983,35042,2365,50679,23196,43615,2711,47197,11553,45456,4588,34629,2802,49326,6632,48808,7785,58707,36430,51756,4583,51762,3945,51452,6198,52279,9672,46764,3610,65153,8337,-,**,32997,4289,41617,1654,41918,1814,41360,3092,30233,4902,36736,20411,29888,5258,31951,5265,62796,6215
1600000US0807850,0807850,"Boulder city, Colorado",61206,6243,21597,37773,16329,13766,-,**,52685,19830,89295,24507,56209,24715,46866,20785,72627,35118,32337,34246,73592,35115,99474,29356,113071,35175,96506,29926,201773,141803,85135,12405,90716,13365,-,**,31070,3599,51877,4374,52639,4149,50583,20496,30993,4101,40462,13839,22014,8444,22174,15176,61778,16443
1600000US0809280,0809280,"Broomfield city, Colorado",62496,2951,41864,162744,-,**,-,**,42308,26826,72341,25094,76151,26854,36590,6430,57067,13189,60066,20180,56779,58415,95536,16120,62143,12880,71222,45562,40780,4487,92689,18554,97292,15023,-,**,42333,18847,59608,6921,51985,4176,67112,10301,26960,17357,22381,4091,36317,13407,52122,21663,80451,30353
1600000US0812815,0812815,"Centennial city, Colorado",71022,3494,151467,21860,-,**,152003,20318,62419,13107,89962,15681,92149,33237,46596,13674,76058,18844,80358,24563,71875,19702,70795,10600,78314,30587,92222,25871,52306,24085,90632,8813,91536,7615,-,**,66607,52423,62127,6543,67960,3442,56980,8363,36794,9696,81201,68894,36147,1051,60300,34284,75525,8376
1600000US0816000,0816000,"Colorado Springs city, Colorado",45147,2216,61495,28659,65117,44479,60783,25728,36497,2793,47558,6240,47660,10154,33966,4136,50031,16777,40921,6733,69366,17014,51868,9900,52748,7609,52313,11060,53346,8527,69353,5938,84856,9478,-,**,37724,5501,42389,3320,44982,4248,40728,4544,29772,2795,46821,15407,27574,3592,41993,6224,71143,3089
1600000US0820000,0820000,"Denver city, Colorado",51267,673,85272,16096,45190,11087,100351,18773,41394,1502,52258,8684,48570,2206,36018,3598,50932,16658,41716,15604,72270,48887,67151,5251,65637,6113,71300,6687,53774,7378,66934,5679,80747,4140,73317,39212,34170,5281,51806,1221,49169,2160,55040,2436,31979,2893,42266,6640,30830,1447,45785,8105,59327,6024
1600000US0827425,0827425,"Fort Collins city, Colorado",46723,1852,59462,32600,57125,36946,"250,000+",***,41155,16998,61708,13635,50911,30082,40482,4631,33330,10810,29848,8861,47115,43446,70912,17902,45919,13582,46859,22678,44101,18229,51404,10212,72592,17160,-,**,35507,14268,44677,5967,48228,5785,36838,5851,35829,9442,40814,7815,32329,8820,37476,5772,65947,10289
1600000US0832155,0832155,"Greeley city, Colorado",42997,2650,61098,10013,31461,14536,70625,11777,43611,6233,41801,6231,66213,17838,32032,6220,61145,13588,54107,16290,-,**,45245,20930,47443,7387,51004,3346,30158,8907,36811,14624,51803,12292,-,**,21471,9540,43043,3113,44807,7199,41271,1269,19315,3266,25528,11435,19020,2566,29659,19336,49205,3077
1600000US0836410,0836410,"Highlands Ranch CDP, Colorado",79522,7801,99369,65541,-,**,99369,65541,61762,8633,101627,3099,117800,53216,41912,16468,106941,22131,92416,32820,112429,107620,108991,17212,100576,10583,101514,8159,66884,28867,91659,7565,100180,13526,-,**,61660,12454,61667,11823,64805,10913,56129,12169,37051,24938,59631,38565,36490,21271,50928,11577,79482,26197
1600000US0843000,0843000,"Lakewood city, Colorado",48485,3677,85994,45421,39167,5539,92292,30738,46353,6823,61667,10492,36891,8254,36168,8446,42163,7676,41314,4803,56849,21600,67624,14606,56698,8741,56902,13500,56138,15823,58255,8543,66240,6791,76316,45647,41804,14806,44672,9157,51008,7347,40729,6379,31993,5612,52500,32036,30235,6650,50346,29285,57606,4011
1600000US0845970,0845970,"Longmont city, Colorado",51027,2221,27064,23115,25572,2357,70927,29236,50308,14654,63907,24828,51596,2098,34596,5295,61843,8907,61482,2520,121480,132124,72781,22324,52416,13561,50728,14355,71560,43671,74974,25221,90738,22225,-,**,46332,5790,51581,5955,55208,6805,42202,15960,31076,7610,60459,40591,23042,3599,34632,13215,60147,18607
1600000US0846465,0846465,"Loveland city, Colorado",47117,3230,26990,58816,25789,9672,-,**,51373,10546,52991,12620,78843,18737,37803,6004,65280,18066,52924,13600,160485,125377,41859,14213,44604,21905,52585,40117,44482,44098,66325,11521,62047,11543,-,**,73152,17448,41684,4902,40023,4376,45685,9248,22190,14963,-,**,27278,32706,30888,1690,86620,18983
1600000US0862000,0862000,"Pueblo city, Colorado",35364,2775,27379,24589,26890,19032,-,**,29932,15590,46380,10096,30786,9736,27181,7860,41608,5942,41341,7412,-,**,31576,22123,30652,16384,30737,16556,27365,43563,29696,8957,55547,45811,-,**,24300,6766,40840,4430,41855,4387,38020,8670,25350,4447,39360,13281,24499,4217,36000,16279,40027,4209
1600000US0877290,0877290,"Thornton city, Colorado",50255,3620,77247,57232,-,**,103109,57075,50714,12980,52190,6618,45988,7984,36479,3150,60549,6375,60635,6551,54183,38833,72419,16291,59372,6276,59867,12094,42418,37462,56859,22755,83719,20524,-,**,36268,5261,39659,5054,41616,7638,36357,7861,31281,5624,35500,11895,26810,8835,37576,6570,51574,17443
1600000US0883835,0883835,"Westminster city, Colorado",47213,3612,68750,5898,-,**,67500,15863,50882,6046,61268,8215,43293,12926,35897,10349,65273,14932,62080,14215,-,**,63620,46448,50860,6681,51394,11424,28757,26319,46874,5487,60908,16555,-,**,31952,7306,44269,7128,42603,6879,46150,14005,27733,4392,60931,15872,25334,3270,36840,6095,72477,24515
1600000US0908000,0908000,"Bridgeport city, Connecticut",40699,1420,-,**,-,**,-,**,50781,14329,35613,9876,54467,12694,33423,9051,39827,18373,37043,4745,115940,76139,40744,7101,51756,16103,52419,23422,51539,6159,32448,9959,44908,16554,-,**,31534,2544,40958,1117,47099,10992,40360,2462,32240,13061,21667,36005,35851,11810,46325,14952,91587,30764
1600000US0918430,0918430,"Danbury city, Connecticut",50336,4099,-,**,-,**,-,**,45853,8550,66972,11212,50185,39689,49069,8970,37481,12406,37321,11057,-,**,51963,107353,89183,16476,88893,20662,110776,51538,45661,14512,92393,34809,-,**,36212,4027,51737,6335,58125,12269,45858,15757,31623,8910,-,**,30777,11313,28290,6735,76833,40029
1600000US0937000,0937000,"Hartford city, Connecticut",35437,2167,-,**,-,**,-,**,51900,8908,40007,10097,24981,21083,28711,4026,27055,7105,26732,5568,-,**,48338,16162,47363,16423,49257,20184,41149,39202,30816,6060,82708,27792,-,**,25704,4844,36104,4257,56121,8205,34579,3569,30802,10032,45734,53376,30627,9039,32507,6405,55275,13710
1600000US0950370,0950370,"New Britain city, Connecticut",40356,2079,37006,11296,37006,11296,-,**,52114,22291,45153,3830,36049,3126,42535,8052,36850,10396,37772,26470,36725,75052,42285,54361,50371,13841,40750,13616,51301,1072,30273,7966,75701,49752,-,**,26861,5409,40207,4447,46053,6389,37008,5387,29375,4654,-,**,28965,4645,32081,6093,76811,30923
1600000US0952000,0952000,"New Haven city, Connecticut",48271,3747,-,**,-,**,-,**,35368,16084,50269,21668,46742,19707,39207,11737,50529,18793,41451,12819,71286,14563,66938,65770,71330,22298,70063,25727,80910,32984,60472,14560,65369,13763,-,**,50526,19241,45218,6741,45887,6557,44076,11927,26650,9997,31213,222189,26172,6415,47710,20818,61965,7097
1600000US0955990,0955990,"Norwalk city, Connecticut",58970,5337,-,**,-,**,-,**,40145,17011,70986,21427,124138,25537,37387,8999,40852,17131,40095,19484,47109,98198,91658,43692,86978,23589,110319,25452,48534,24636,70193,17226,95486,32517,101045,874,42955,6998,62688,11661,76410,21184,55880,21440,34978,22120,50960,13254,34147,14511,51516,18461,115271,41814
