,Median earnings 2007,Id2,Geography_x,Population 2007,Median earnings 2017,Geography_y,Population 2017,Id,Geography,"Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Mining 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Mining 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Construction 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Construction 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Manufacturing 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Manufacturing 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Wholesale trade 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Wholesale trade 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Retail trade 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Retail trade 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Transportation and warehousing 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Transportation and warehousing 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Utilities 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Utilities 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Information 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Information 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Finance and insurance 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Finance and insurance 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Educational services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Educational services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Health care and social assistance 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Health care and social assistance 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Other services, except public administration 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Other services, except public administration 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Public administration 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Public administration 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - PERCENT IMPUTED - Industry 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - PERCENT IMPUTED - Industry 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over 2017","Total; Estimate; Agriculture, forestry, fishing and hunting, and mining: 2017","Total; Estimate; Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting 2017","Total; Estimate; Agriculture, forestry, fishing and hunting, and mining: - Mining, quarrying, and oil and gas extraction 2017",Total; Estimate; Construction 2017,Total; Estimate; Manufacturing 2017,Total; Estimate; Wholesale trade 2017,Total; Estimate; Retail trade 2017,"Total; Estimate; Transportation and warehousing, and utilities: 2017","Total; Estimate; Transportation and warehousing, and utilities: - Transportation and warehousing 2017","Total; Estimate; Transportation and warehousing, and utilities: - Utilities 2017",Total; Estimate; Information 2017,"Total; Estimate; Finance and insurance, and real estate and rental and leasing: 2017","Total; Estimate; Finance and insurance, and real estate and rental and leasing: - Finance and insurance 2017","Total; Estimate; Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services 2017","Total; Estimate; Educational services, and health care and social assistance: 2017","Total; Estimate; Educational services, and health care and social assistance: - Educational services 2017","Total; Estimate; Educational services, and health care and social assistance: - Health care and social assistance 2017","Total; Estimate; Arts, entertainment, and recreation, and accommodation and food services: 2017","Total; Estimate; Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation 2017","Total; Estimate; Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services 2017","Total; Estimate; Other services, except public administration 2017",Total; Estimate; Public administration 2017,2007,2017,Change
0,30975,107000,"Birmingham city, Alabama",206215,32363,"Birmingham city, Alabama",212744,1600000US0107000,"Birmingham city, Alabama",60496,30975,356,31696,197,30818,159,"100,000+",3800,32173,5687,32807,2250,31296,7649,23141,3325,43020,2403,40182,922,51536,2184,39626,5312,31271,4373,32947,939,27428,5531,31765,2341,55519,145,50017,3045,26073,14332,30761,3735,36640,10597,28361,3972,23852,535,24975,3437,23288,1963,22154,4135,41401,5.8,(X),65528,46,46,0,3139,5680,1731,7256,3786,2466,1320,1693,6180,5032,1148,6865,3965,0,2900,16130,4829,11301,6582,1703,4879,2961,3479,30975,32363,0.0448103309120258
1,40028,137000,"Huntsville city, Alabama",167121,45940,"Huntsville city, Alabama",195369,1600000US0137000,"Huntsville city, Alabama",47733,40028,0,-,0,-,0,-,2544,24917,8291,36663,917,58028,4394,30179,1719,32296,1431,31281,288,39504,1372,41886,2779,32865,1700,31570,1079,33420,8031,65830,6938,71155,0,-,1093,25035,7995,37406,2749,42492,5246,35760,2880,19946,558,26777,2322,19111,1958,26410,4853,78322,6.2,(X),67113,400,288,112,4659,9794,1442,7692,2155,1825,330,957,2863,1941,922,12876,10614,123,2139,10750,3965,6785,4369,624,3745,2288,6868,40028,45940,0.14769661237134013
2,31623,150000,"Mobile city, Alabama",189476,39526,"Mobile city, Alabama",190273,1600000US0150000,"Mobile city, Alabama",52358,31623,497,30960,184,19355,313,32329,4375,35576,4801,38610,1650,44836,6656,25010,3619,36662,2490,35922,1129,51958,972,40250,3382,41028,2184,40235,1198,55132,6494,31762,4722,41183,46,-,1726,21646,11755,28595,3465,35953,8290,25659,2498,20907,376,22146,2122,20170,2628,27215,3031,31324,6.0,(X),62449,404,326,78,3472,7316,1534,5937,4626,3602,1024,1057,3830,2418,1412,7647,4794,44,2809,15602,5605,9997,5833,975,4858,2201,2990,31623,39526,0.24991303797868647
3,36379,151000,"Montgomery city, Alabama",200834,37876,"Montgomery city, Alabama",199525,1600000US0151000,"Montgomery city, Alabama",59922,36379,66,-,66,-,0,-,3805,30794,8353,37569,1435,50947,5619,26127,2321,38590,1629,31982,692,41618,1143,31023,4845,36452,3882,35797,963,38933,5694,38318,2643,53393,0,-,3051,31968,10607,41253,4718,44209,5889,37036,3811,16195,781,19230,3030,14226,3050,33546,9173,45034,4.3,(X),56487,0,0,0,2578,9338,1024,4838,3249,3146,103,1220,3851,3521,330,5168,3448,44,1676,10524,4365,6159,4757,938,3819,2834,7106,36379,37876,0.04115011407680247
4,35586,177256,"Tuscaloosa city, Alabama",77430,41227,"Tuscaloosa city, Alabama",100296,1600000US0177256,"Tuscaloosa city, Alabama",17302,35586,169,27383,86,21991,83,57470,1349,20995,2694,35707,539,40306,1428,22907,835,21495,592,13442,243,61875,728,31500,445,32117,309,32198,136,22357,1406,38955,887,39572,0,-,519,19238,5286,42112,2167,46106,3119,37304,1089,20104,187,46142,902,19256,471,20745,863,36681,5.1,(X),31192,0,0,0,1436,4398,880,3061,1913,1684,229,416,1729,966,763,2869,1420,0,1449,9762,4344,5418,3260,155,3105,1066,402,35586,41227,0.15851739448097568
5,46518,203000,"Anchorage municipality, Alaska",279671,53139,"Anchorage municipality, Alaska",294356,1600000US0203000,"Anchorage municipality, Alaska",85223,46518,2440,"100,000+",72,"100,000+",2368,"100,000+",5877,47254,1169,42343,2689,57837,8019,32377,7724,50035,7347,49682,377,56794,2280,56829,5628,40000,3523,37466,2105,45345,10466,50500,6664,62471,175,"100,000+",3627,36801,16376,45126,4155,46911,12221,43583,5958,25530,1190,28798,4768,24427,4836,45877,11761,55190,2.0,(X),105082,2779,640,2139,6599,1749,2705,10612,8849,7717,1132,2288,4351,2808,1543,10846,7692,513,2641,24784,6222,18562,9617,736,8881,6085,13818,46518,53139,0.14233200051592942
6,49753,412000,"Chandler city, Arizona",227940,55938,"Chandler city, Arizona",253448,1600000US0412000,"Chandler city, Arizona",86666,49753,337,24708,337,24708,0,-,7867,45256,13966,65212,4555,53009,8183,34638,3650,56432,2742,51380,908,87634,1649,54886,9711,51586,7982,50969,1729,55704,10980,55841,7119,65838,40,-,3821,30999,13393,42408,6012,42329,7381,42476,5948,28775,1104,49234,4844,26157,2501,42966,3926,51789,4.9,(X),100453,255,193,62,5783,13957,3748,9297,5092,4371,721,2244,13660,10986,2674,14267,9043,208,5016,19185,7264,11921,6184,1654,4530,3133,3648,49753,55938,0.12431411171185647
7,51350,427400,"Gilbert town, Arizona",195090,58563,"Gilbert town, Arizona",242362,1600000US0427400,"Gilbert town, Arizona",64787,51350,309,35745,45,-,264,35385,5047,51524,8882,67518,3104,58346,6537,37834,3740,51449,2907,50640,833,60110,809,55864,8296,55015,5554,56939,2742,46246,8264,54405,5968,64853,62,-,2234,40023,11127,43390,3130,36762,7997,47599,2661,31531,1123,41952,1538,24580,2345,41901,3666,53924,5.3,(X),90306,89,30,59,3169,11764,3228,9154,4795,3957,838,2587,11519,8746,2773,12274,7794,530,3950,19280,7595,11685,5199,1709,3490,3174,4074,51350,58563,0.1404673807205452
8,37213,427820,"Glendale city, Arizona",235940,39578,"Glendale city, Arizona",246708,1600000US0427820,"Glendale city, Arizona",73704,37213,253,24073,201,-,52,"100,000+",9063,36717,7325,39717,3228,41084,7997,35961,5103,42016,4028,36170,1075,70107,1476,51445,6699,44390,5187,46253,1512,40610,8734,31393,3694,49292,52,-,4988,26918,10650,37684,2594,39067,8056,37292,5149,25144,646,37047,4503,19819,3757,29053,4270,50783,3.3,(X),82085,707,598,109,6312,6864,1925,8366,7670,6601,1069,1549,8361,6701,1660,8628,3717,0,4911,19160,6036,13124,5349,1623,3726,3053,4141,37213,39578,0.06355305941472067
9,35606,446000,"Mesa city, Arizona",479415,41472,"Mesa city, Arizona",496395,1600000US0446000,"Mesa city, Arizona",150898,35606,1274,32825,1012,32619,262,54184,23951,33912,17605,44186,4272,45417,16433,31694,7383,44187,6187,41127,1196,53191,2323,41641,11986,40093,9097,40157,2889,40010,19449,33577,8632,53153,106,"100,000+",10711,21136,20696,35480,7275,36972,13421,33834,14404,21345,3790,30631,10614,20321,5681,39213,5441,45511,6.3,(X),166666,1167,408,759,17636,15915,4514,18823,9249,7895,1354,3226,15416,12434,2982,24568,13372,151,11045,32426,11619,20807,10124,2619,7505,8120,5482,35606,41472,0.16474751446385438
10,45039,454050,"Peoria city, Arizona",152107,50962,"Peoria city, Arizona",168174,1600000US0454050,"Peoria city, Arizona",50181,45039,372,89087,212,-,160,"100,000+",4527,49171,4479,47387,2467,46855,6247,42554,3065,63169,2288,55717,777,82351,819,46767,6709,45655,5018,42453,1691,47395,5293,45734,2668,47134,41,-,2584,40915,9014,37480,3355,38391,5659,37111,2144,23913,497,21798,1647,30115,2085,34423,2960,51914,4.4,(X),60665,140,140,0,4326,5730,2208,7103,3295,2768,527,1726,7781,6720,1061,6551,3957,0,2594,13559,4727,8832,2631,713,1918,2699,2916,45039,50962,0.1315082484069363
11,35478,455000,"Phoenix city, Arizona",1513777,41219,"Phoenix city, Arizona",1626085,1600000US0455000,"Phoenix city, Arizona",510372,35478,1129,47507,550,24045,579,48556,78066,30324,51339,37033,18905,41085,50111,31841,25425,41642,21117,40403,4308,55776,8595,42162,50116,41998,36261,45433,13855,34959,67997,36971,32373,56095,1025,40703,34599,21659,64142,37528,19623,35581,44519,38934,43015,24209,7408,36207,35607,22144,26436,30290,25096,44690,5.1,(X),579003,1597,1156,441,55788,43046,18269,58639,31645,28211,3434,11066,69662,53838,15824,82988,40502,778,41708,108330,36180,72150,44754,8588,36166,26549,26670,35478,41219,0.161818591803371
12,54326,465000,"Scottsdale city, Arizona",213877,66879,"Scottsdale city, Arizona",249947,1600000US0465000,"Scottsdale city, Arizona",70712,54326,260,49175,260,49175,0,-,4073,57400,6458,78630,2343,75904,7232,50213,3110,55643,2557,50742,553,74896,1422,62911,12458,65595,7880,65971,4578,54652,11153,57061,8100,65398,171,"100,000+",2882,41837,10968,53578,3646,38704,7322,69782,6880,28649,2705,31683,4175,25855,2688,52402,1667,60999,5.6,(X),92569,476,212,264,3035,6680,3121,8456,4492,3655,837,2220,15168,11221,3947,16729,12063,286,4380,18620,6221,12399,8357,2318,6039,3068,2147,54326,66879,0.23106799690755797
13,46085,471510,"Surprise city, Arizona",107832,47348,"Surprise city, Arizona",134079,1600000US0471510,"Surprise city, Arizona",27424,46085,0,-,0,-,0,-,3206,52278,2561,48872,827,56179,3496,32171,1349,51130,1110,50371,239,58722,1121,58343,3171,47478,2270,58053,901,42141,2835,37730,1276,59578,0,-,1559,30150,4867,38358,1573,35838,3294,40101,833,26607,163,41410,670,23621,1148,46598,2010,44807,0.6,(X),43643,0,0,0,4492,3748,610,6399,2541,2107,434,958,3851,3040,811,3516,2000,61,1455,8398,2394,6004,3288,298,2990,2238,3604,46085,47348,0.027405880438320596
14,37280,473000,"Tempe city, Arizona",168588,40625,"Tempe city, Arizona",185025,1600000US0473000,"Tempe city, Arizona",57963,37280,0,-,0,-,0,-,6088,47846,8797,40206,2023,29790,4724,41111,3037,39725,2399,39310,638,41449,868,48275,5474,40850,3913,41827,1561,38867,7483,40544,4108,67512,0,-,3375,30467,11282,35624,5580,35444,5702,35975,4440,16811,897,60291,3543,15646,1858,29562,1889,56124,3.1,(X),70580,441,296,145,5201,5888,1688,6826,4919,3084,1835,1311,9232,8176,1056,10634,6794,351,3489,15786,8109,7677,4724,1282,3442,2173,1757,37280,40625,0.0897263948497855
15,32148,477000,"Tucson city, Arizona",519260,36037,"Tucson city, Arizona",535676,1600000US0477000,"Tucson city, Arizona",144864,32148,1410,37542,376,18059,1034,41128,12453,31224,12654,42573,4443,30519,13743,31264,6974,41227,5578,41410,1396,37235,2269,36714,7419,35374,5222,33226,2197,40356,18519,28693,7849,51313,216,"100,000+",10454,21834,32669,32354,13160,36513,19509,30988,14193,19333,3944,25735,10249,17372,6614,29055,11504,39804,3.7,(X),153895,985,558,427,11992,11038,3184,18349,7739,6201,1538,2148,9266,6512,2754,20979,9450,176,11353,38830,14098,24732,12579,2538,10041,4784,12022,32148,36037,0.12097175563021034
16,37367,541000,"Little Rock city, Arkansas",198196,44694,"Little Rock city, Arkansas",198594,1600000US0541000,"Little Rock city, Arkansas",62752,37367,268,"100,000+",268,"100,000+",0,-,2964,28826,3407,31515,2252,41126,4287,29425,3465,35787,3151,32127,314,71397,3830,49752,6903,42832,5748,43522,1155,39641,6320,52518,4412,61273,120,40261,1788,22059,17675,40216,4451,42306,13224,39723,4468,20856,887,28723,3581,18140,2790,27208,4123,38389,3.2,(X),75805,0,0,0,3675,3547,1964,8535,4324,3002,1322,2174,7657,5847,1810,7830,4978,65,2787,23683,7504,16179,3398,763,2635,3512,5506,37367,44694,0.1960821045307357
17,35019,602000,"Anaheim city, California",342856,41158,"Anaheim city, California",352456,1600000US0602000,"Anaheim city, California",110906,35019,0,-,0,-,0,-,11756,31757,24067,31305,6497,37598,9578,33988,4630,50453,3907,50322,723,50783,1032,67464,9035,44647,6224,52218,2811,28454,12948,36275,5097,60633,110,40385,7741,26025,13347,38444,3606,45720,9741,34675,10201,23147,2084,29643,8117,22219,4683,23379,3132,70591,6.0,(X),122564,283,239,44,11386,18719,6008,10181,5600,4605,995,2228,10370,8107,2263,16609,8809,301,7499,19243,4710,14533,11565,2668,8897,7431,2941,35019,41158,0.17530483451840428
18,51064,602252,"Antioch city, California",104426,46321,"Antioch city, California",111683,1600000US0602252,"Antioch city, California",27833,51064,0,-,0,-,0,-,3080,52967,2226,49740,1120,77384,3178,32274,2369,51671,1643,50373,726,76550,1296,47923,2550,48514,2307,46973,243,"100,000+",3181,42894,1350,71295,47,-,1784,26017,4770,50580,985,65316,3785,42862,492,30369,61,-,431,26868,1053,46344,2518,61717,3.4,(X),33546,312,312,0,3458,2062,1342,3686,2896,2543,353,664,1729,1013,716,4114,905,242,2967,7517,1629,5888,2682,257,2425,1195,1889,51064,46321,-0.09288344038853202
19,48858,602553,"Arden-Arcade CDP, California",88615,43138,"Arden-Arcade CDP, California",100573,1600000US0602553,"Arden-Arcade CDP, California",26527,48858,0,-,0,-,0,-,2369,46306,1381,49036,730,15027,2047,25498,1226,55750,475,51104,751,59825,1155,46063,3296,51551,2599,50515,697,60610,3379,45344,2372,61050,0,-,1007,16047,4750,51363,1532,44750,3218,52238,1385,26035,198,24320,1187,26726,637,48912,4172,61414,2.4,(X),31676,53,53,0,2583,1401,565,2724,2190,1539,651,929,2297,1497,800,5311,2689,0,2622,7718,3022,4696,2202,508,1694,1426,2277,48858,43138,-0.11707396946252402
20,39420,603526,"Bakersfield city, California",324540,48029,"Bakersfield city, California",380887,1600000US0603526,"Bakersfield city, California",87176,39420,9126,32219,4866,23931,4260,60237,8476,40949,4993,50348,4144,43825,7320,36009,5624,47192,4215,45471,1409,67310,2521,31314,6131,41983,4096,42215,2035,40986,7340,36280,3463,46394,0,-,3877,31860,15726,37408,5343,41264,10383,35003,6056,21715,690,26117,5366,21547,2904,29623,6815,60241,4.1,(X),101055,10826,5441,5385,7739,6593,4170,9092,8138,6833,1305,1226,5687,3481,2206,7839,3917,47,3875,22077,6658,15419,6535,721,5814,3245,7888,39420,48029,0.21839167935058357
21,60557,606000,"Berkeley city, California",111680,70880,"Berkeley city, California",122334,1600000US0606000,"Berkeley city, California",25465,60557,0,-,0,-,0,-,1273,43125,1622,60345,681,"100,000+",1503,29159,569,47294,334,36415,235,"100,000+",938,65144,1808,"100,000+",1383,"100,000+",425,48379,4607,70991,4320,71540,0,-,287,38015,8457,55234,5733,58549,2724,51359,1463,55094,762,55705,701,32989,1032,45795,1512,82188,4.8,(X),35780,0,0,0,994,1801,1002,1480,328,132,196,1699,1899,1554,345,8902,7126,0,1776,11675,8469,3206,2745,1469,1276,2144,1111,60557,70880,0.17046749343593648
22,48268,608954,"Burbank city, California",96972,60488,"Burbank city, California",104823,1600000US0608954,"Burbank city, California",36757,48268,0,-,0,-,0,-,2665,44529,2662,50072,825,49663,3668,35385,2682,38796,2058,35696,624,91959,4828,55047,2179,73298,989,78985,1190,62440,4851,46344,2364,51719,90,-,2397,33821,6461,51832,1784,52073,4677,51751,3084,36046,1996,50412,1088,22516,1916,24415,936,63163,3.9,(X),38790,283,41,242,1559,2165,782,2157,1375,1127,248,4453,4851,2938,1913,5842,4520,39,1283,6672,2183,4489,5624,2998,2626,2179,848,48268,60488,0.25316980193917304
23,65201,611194,"Carlsbad city, California",95796,90009,"Carlsbad city, California",115326,1600000US0611194,"Carlsbad city, California",30042,65201,229,45325,229,45325,0,-,2568,46852,4429,72007,1059,"100,000+",2935,41621,964,72617,309,60587,655,74861,1599,95810,3535,77526,1581,80635,1954,77249,4429,80096,3746,82422,0,-,683,52385,3825,63725,1873,44244,1952,90069,2056,30100,1113,31808,943,22353,701,37800,1713,76105,10.3,(X),37671,158,158,0,1523,7560,809,1842,1560,684,876,1085,3990,2027,1963,8059,6088,0,1971,6776,2518,4258,1462,1048,414,1352,1495,65201,90009,0.3804849618870876
24,42219,613392,"Chula Vista city, California",227336,51626,"Chula Vista city, California",270450,1600000US0613392,"Chula Vista city, California",68707,42219,712,60606,488,29633,224,61522,4619,46579,8201,40295,2397,48574,6876,31226,4186,50905,3535,47251,651,64786,2042,45408,4569,36592,3259,37459,1310,28512,7132,50883,4939,56299,0,-,2193,38549,11857,39127,4678,41332,7179,35942,3584,22895,968,21319,2616,25395,4057,35801,8475,60976,5.7,(X),71417,0,0,0,4763,6279,1716,5171,5061,4005,1056,1271,6185,3757,2428,10402,5803,0,4599,16141,4891,11250,5348,1226,4122,2319,6761,42219,51626,0.2228143726758094
25,42442,614218,"Clovis city, California",92987,56744,"Clovis city, California",109700,1600000US0614218,"Clovis city, California",27627,42442,931,46648,931,46648,0,-,2123,58079,2119,51698,1628,36434,3391,39424,1353,31369,1058,27626,295,78896,941,33580,3120,41876,2220,60047,900,35238,1886,36786,1148,57188,0,-,738,26673,5670,44714,2320,48671,3350,41595,771,31117,284,19057,487,69792,779,37270,2915,46724,4.1,(X),33541,372,372,0,2084,2192,782,3961,1934,1222,712,1025,3035,1603,1432,2727,2169,39,519,8295,2950,5345,1507,559,948,2249,3378,42442,56744,0.3369775222656801
26,50069,616000,"Concord city, California",124300,61879,"Concord city, California",129778,1600000US0616000,"Concord city, California",40231,50069,0,-,0,-,0,-,3752,40081,2796,51129,1199,51326,5199,41561,2596,50735,1735,46450,861,61557,1411,72235,4918,60482,3586,63145,1332,42372,6639,49794,3075,74325,72,-,3492,34427,5327,51772,1247,50239,4080,55606,3616,26258,665,51120,2951,21220,1316,42104,1462,60732,4.5,(X),42788,260,214,46,3897,4294,794,3036,1930,1444,486,792,4442,3146,1296,7065,4563,51,2451,7798,2994,4804,3638,388,3250,2670,2172,50069,61879,0.2358744931993848
27,45097,616350,"Corona city, California",156394,49253,"Corona city, California",167843,1600000US0616350,"Corona city, California",53716,45097,285,28723,224,24833,61,-,4510,53216,7688,37078,2327,44753,6644,37300,2842,52037,2455,50169,387,80581,1749,65406,6772,33074,4973,33069,1799,35010,5365,49821,3020,63820,95,"100,000+",2250,32691,7119,51087,2624,60111,4495,50421,3454,35382,436,27169,3018,35480,2097,37666,2864,70762,4.0,(X),58775,273,273,0,4048,9726,2342,7063,4079,3081,998,1518,5113,3858,1255,6414,3623,48,2743,9610,3123,6487,2457,451,2006,1331,4801,45097,49253,0.09215690622436079
28,45202,616532,"Costa Mesa city, California",114057,50794,"Costa Mesa city, California",113821,1600000US0616532,"Costa Mesa city, California",40622,45202,274,-,274,-,0,-,3842,41774,3772,50907,2034,50070,3470,40261,1278,52937,1236,47127,42,"100,000+",1223,51819,4916,46791,3590,47163,1326,46196,6970,61491,4515,70639,195,90493,2260,39620,5232,41914,1926,49394,3306,37291,4402,24631,534,41151,3868,24104,2712,30098,497,71816,10.0,(X),44111,118,118,0,2386,5611,1544,4845,1274,1092,182,779,5096,3097,1999,8578,5381,0,3197,7515,2968,4547,3398,894,2504,2259,708,45202,50794,0.12371134020618557
29,42029,617918,"Daly City city, California",104752,44108,"Daly City city, California",107091,1600000US0617918,"Daly City city, California",38561,42029,54,-,54,-,0,-,2904,31769,2066,51237,1197,37704,3651,39463,3608,51040,3093,46737,515,93343,1659,53421,3153,50606,1716,48160,1437,51061,4993,40332,2157,70975,0,-,2836,22981,7609,41361,1048,45879,6561,40841,2872,21575,117,90287,2755,20208,2216,31309,2579,55399,10.2,(X),43012,0,0,0,1709,2348,926,4217,4177,3998,179,783,3646,2738,908,4857,2976,0,1881,9970,1825,8145,5361,208,5153,2733,2285,42029,44108,0.04946584501177753
30,40320,619766,"Downey city, California",109920,46267,"Downey city, California",113089,1600000US0619766,"Downey city, California",32881,40320,0,-,0,-,0,-,2639,46497,5038,40446,1841,32476,3597,30452,3093,45272,2652,46112,441,14233,422,66946,2934,45564,1690,45770,1244,41923,2622,41813,926,57098,0,-,1696,35282,5566,42570,959,61105,4607,42023,1790,24033,187,51175,1603,22742,1898,24305,1441,48763,5.1,(X),39727,177,177,0,3111,4805,3171,3571,3793,3601,192,549,2467,2041,426,4289,2957,41,1291,8088,2342,5746,2018,854,1164,1137,2551,40320,46267,0.14749503968253963
